Updated;Municipality_name;Total_reported;Total_reported_per_100000;Hospital_admission;Hospital_admission_per_100000;Deceased;Deceased_per_100000
21-4-2020;Assen;11;16;1;1,5;0;0
28-4-2020;Assen;7;10,2;0;0;0;0
5-5-2020;Assen;6;8,7;0;0;0;0
12-5-2020;Assen;4;5,8;0;0;0;0
19-5-2020;Assen;0;0;0;0;0;0
26-5-2020;Assen;0;0;0;0;0;0
2-6-2020;Assen;0;0;0;0;0;0
9-6-2020;Assen;1;1,5;0;0;0;0
16-6-2020;Assen;4;5,8;0;0;0;0
23-6-2020;Assen;3;4,4;0;0;0;0
30-6-2020;Assen;0;0;0;0;0;0
7-7-2020;Assen;0;0;0;0;0;0
14-7-2020;Assen;1;1,5;0;0;0;0
21-7-2020;Assen;4;5,8;0;0;0;0
28-7-2020;Assen;3;4,4;0;0;0;0
4-8-2020;Assen;0;0;0;0;0;0
11-8-2020;Assen;3;4,4;0;0;0;0
18-8-2020;Assen;2;2,9;0;0;0;0
3-3-2020;Asten;0;0;0;0;0;0
10-3-2020;Asten;0;0;1;6;0;0
17-3-2020;Asten;2;12;1;6;0;0
25-3-2020;Asten;6;35,9;2;12;2;12
31-3-2020;Asten;18;107,6;5;29,9;2;12
7-4-2020;Asten;23;137,6;9;53,8;2;12
14-4-2020;Asten;30;179,4;8;47,8;4;23,9
21-4-2020;Asten;33;197,4;4;23,9;5;29,9
28-4-2020;Asten;19;113,6;3;17,9;4;23,9
5-5-2020;Asten;11;65,8;1;6;2;12
12-5-2020;Asten;4;23,9;0;0;2;12
19-5-2020;Asten;0;0;0;0;1;6
26-5-2020;Asten;0;0;0;0;0;0
2-6-2020;Asten;1;6;0;0;0;0
9-6-2020;Asten;2;12;0;0;0;0
16-6-2020;Asten;3;17,9;0;0;0;0
23-6-2020;Asten;2;12;0;0;0;0
30-6-2020;Asten;0;0;0;0;0;0
7-7-2020;Asten;0;0;0;0;0;0
14-7-2020;Asten;0;0;0;0;0;0
21-7-2020;Asten;1;6;0;0;0;0
28-7-2020;Asten;1;6;0;0;0;0
4-8-2020;Asten;2;12;0;0;0;0
11-8-2020;Asten;2;12;0;0;0;0
18-8-2020;Asten;0;0;0;0;0;0
3-3-2020;Baarle-Nassau;0;0;0;0;0;0
10-3-2020;Baarle-Nassau;0;0;0;0;0;0
17-3-2020;Baarle-Nassau;0;0;0;0;0;0
25-3-2020;Baarle-Nassau;4;58,3;2;29,2;1;14,6
31-3-2020;Baarle-Nassau;12;175;7;102,1;1;14,6
7-4-2020;Baarle-Nassau;11;160,4;5;72,9;0;0
14-4-2020;Baarle-Nassau;3;43,7;0;0;0;0
21-4-2020;Baarle-Nassau;3;43,7;1;14,6;0;0
28-4-2020;Baarle-Nassau;6;87,5;1;14,6;0;0
5-5-2020;Baarle-Nassau;5;72,9;0;0;1;14,6
12-5-2020;Baarle-Nassau;2;29,2;0;0;1;14,6
19-5-2020;Baarle-Nassau;2;29,2;0;0;0;0
26-5-2020;Baarle-Nassau;2;29,2;0;0;0;0
2-6-2020;Baarle-Nassau;0;0;0;0;0;0
9-6-2020;Baarle-Nassau;0;0;0;0;0;0
16-6-2020;Baarle-Nassau;0;0;0;0;0;0
23-6-2020;Baarle-Nassau;0;0;0;0;0;0
30-6-2020;Baarle-Nassau;0;0;0;0;0;0
7-7-2020;Baarle-Nassau;0;0;0;0;0;0
14-7-2020;Baarle-Nassau;0;0;0;0;0;0
21-7-2020;Baarle-Nassau;0;0;0;0;0;0
28-7-2020;Baarle-Nassau;0;0;0;0;0;0
4-8-2020;Baarle-Nassau;2;29,2;0;0;0;0
11-8-2020;Baarle-Nassau;2;29,2;0;0;0;0
18-8-2020;Baarle-Nassau;0;0;0;0;0;0
3-3-2020;Baarn;0;0;0;0;0;0
10-3-2020;Baarn;0;0;0;0;0;0
17-3-2020;Baarn;0;0;0;0;0;0
25-3-2020;Baarn;4;16,1;1;4;0;0
31-3-2020;Baarn;12;48,3;7;28,1;0;0
7-4-2020;Baarn;16;64,3;7;28,1;0;0
14-4-2020;Baarn;17;68,4;3;12,1;3;12,1
21-4-2020;Baarn;18;72,4;2;8;5;20,1
28-4-2020;Baarn;17;68,4;1;4;5;20,1
5-5-2020;Baarn;15;60,3;1;4;4;16,1
12-5-2020;Baarn;9;36,2;0;0;1;4
19-5-2020;Baarn;2;8;0;0;0;0
26-5-2020;Baarn;1;4;0;0;0;0
2-6-2020;Baarn;2;8;0;0;0;0
9-6-2020;Baarn;3;12,1;0;0;0;0
16-6-2020;Baarn;3;12,1;0;0;0;0
23-6-2020;Baarn;2;8;0;0;0;0
30-6-2020;Baarn;1;4;0;0;0;0
7-7-2020;Baarn;2;8;0;0;0;0
14-7-2020;Baarn;2;8;0;0;0;0
21-7-2020;Baarn;0;0;0;0;0;0
28-7-2020;Baarn;1;4;0;0;0;0
4-8-2020;Baarn;3;12,1;0;0;0;0
11-8-2020;Baarn;3;12,1;0;0;0;0
18-8-2020;Baarn;1;4;0;0;0;0
3-3-2020;Barendrecht;0;0;0;0;0;0
10-3-2020;Barendrecht;1;2,1;1;2,1;0;0
17-3-2020;Barendrecht;3;6,2;3;6,2;0;0
25-3-2020;Barendrecht;15;30,8;10;20,5;1;2,1
31-3-2020;Barendrecht;33;67,7;17;34,9;2;4,1
7-4-2020;Barendrecht;41;84,2;18;37;2;4,1
14-4-2020;Barendrecht;38;78;11;22,6;4;8,2
21-4-2020;Barendrecht;36;73,9;4;8,2;6;12,3
28-4-2020;Barendrecht;30;61,6;5;10,3;4;8,2
5-5-2020;Barendrecht;22;45,2;5;10,3;2;4,1
12-5-2020;Barendrecht;16;32,8;3;6,2;2;4,1
19-5-2020;Barendrecht;7;14,4;2;4,1;1;2,1
26-5-2020;Barendrecht;8;16,4;1;2,1;0;0
2-6-2020;Barendrecht;6;12,3;0;0;0;0
9-6-2020;Barendrecht;3;6,2;0;0;0;0
16-6-2020;Barendrecht;10;20,5;0;0;0;0
23-6-2020;Barendrecht;11;22,6;0;0;0;0
30-6-2020;Barendrecht;4;8,2;0;0;0;0
7-7-2020;Barendrecht;0;0;0;0;0;0
14-7-2020;Barendrecht;0;0;0;0;0;0
21-7-2020;Barendrecht;4;8,2;0;0;0;0
28-7-2020;Barendrecht;7;14,4;0;0;0;0
4-8-2020;Barendrecht;13;26,7;0;0;0;0
11-8-2020;Barendrecht;29;59,5;0;0;0;0
18-8-2020;Barendrecht;36;73,9;0;0;0;0
3-3-2020;Barneveld;0;0;0;0;0;0
10-3-2020;Barneveld;0;0;0;0;0;0
17-3-2020;Barneveld;7;11,8;1;1,7;0;0
25-3-2020;Barneveld;12;20,3;2;3,4;2;3,4
31-3-2020;Barneveld;25;42,3;7;11,8;2;3,4
7-4-2020;Barneveld;41;69,4;9;15,2;0;0
14-4-2020;Barneveld;46;77,9;5;8,5;3;5,1
21-4-2020;Barneveld;43;72,8;6;10,2;4;6,8
28-4-2020;Barneveld;25;42,3;5;8,5;1;1,7
5-5-2020;Barneveld;13;22;1;1,7;0;0
12-5-2020;Barneveld;15;25,4;0;0;0;0
19-5-2020;Barneveld;13;22;0;0;0;0
26-5-2020;Barneveld;7;11,8;0;0;0;0
2-6-2020;Barneveld;5;8,5;0;0;0;0
9-6-2020;Barneveld;4;6,8;0;0;0;0
16-6-2020;Barneveld;4;6,8;0;0;0;0
23-6-2020;Barneveld;4;6,8;0;0;0;0
30-6-2020;Barneveld;6;10,2;0;0;0;0
7-7-2020;Barneveld;6;10,2;0;0;0;0
14-7-2020;Barneveld;2;3,4;0;0;0;0
21-7-2020;Barneveld;0;0;0;0;0;0
28-7-2020;Barneveld;1;1,7;0;0;0;0
4-8-2020;Barneveld;1;1,7;0;0;0;0
11-8-2020;Barneveld;7;11,8;0;0;0;0
18-8-2020;Barneveld;19;32,2;0;0;0;0
3-3-2020;Beek (L.);0;0;0;0;0;0
10-3-2020;Beek (L.);0;0;0;0;0;0
17-3-2020;Beek (L.);3;18,9;2;12,6;0;0
25-3-2020;Beek (L.);13;81,9;7;44,1;0;0
31-3-2020;Beek (L.);16;100,9;8;50,4;1;6,3
7-4-2020;Beek (L.);9;56,7;5;31,5;2;12,6
14-4-2020;Beek (L.);10;63;4;25,2;2;12,6
21-4-2020;Beek (L.);15;94,5;3;18,9;1;6,3
28-4-2020;Beek (L.);11;69,3;1;6,3;1;6,3
5-5-2020;Beek (L.);5;31,5;0;0;2;12,6
12-5-2020;Beek (L.);3;18,9;0;0;1;6,3
19-5-2020;Beek (L.);1;6,3;0;0;0;0
26-5-2020;Beek (L.);1;6,3;0;0;0;0
2-6-2020;Beek (L.);1;6,3;0;0;0;0
9-6-2020;Beek (L.);0;0;0;0;0;0
16-6-2020;Beek (L.);0;0;1;6,3;1;6,3
23-6-2020;Beek (L.);0;0;1;6,3;1;6,3
30-6-2020;Beek (L.);0;0;0;0;0;0
7-7-2020;Beek (L.);0;0;0;0;0;0
14-7-2020;Beek (L.);0;0;0;0;0;0
21-7-2020;Beek (L.);0;0;0;0;0;0
28-7-2020;Beek (L.);0;0;0;0;0;0
4-8-2020;Beek (L.);0;0;0;0;0;0
11-8-2020;Beek (L.);0;0;0;0;0;0
18-8-2020;Beek (L.);0;0;0;0;0;0
3-3-2020;Beekdaelen;0;0;1;2,8;0;0
10-3-2020;Beekdaelen;8;22,3;2;5,6;0;0
17-3-2020;Beekdaelen;17;47,3;8;22,3;3;8,3
25-3-2020;Beekdaelen;22;61,2;19;52,9;5;13,9
31-3-2020;Beekdaelen;27;75,1;20;55,7;5;13,9
7-4-2020;Beekdaelen;33;91,8;15;41,7;6;16,7
14-4-2020;Beekdaelen;41;114,1;11;30,6;10;27,8
21-4-2020;Beekdaelen;53;147,5;8;22,3;8;22,3
28-4-2020;Beekdaelen;57;158,6;8;22,3;2;5,6
5-5-2020;Beekdaelen;39;108,5;5;13,9;2;5,6
12-5-2020;Beekdaelen;18;50,1;2;5,6;2;5,6
19-5-2020;Beekdaelen;7;19,5;1;2,8;1;2,8
26-5-2020;Beekdaelen;6;16,7;1;2,8;0;0
2-6-2020;Beekdaelen;8;22,3;2;5,6;0;0
9-6-2020;Beekdaelen;5;13,9;1;2,8;1;2,8
16-6-2020;Beekdaelen;1;2,8;0;0;1;2,8
23-6-2020;Beekdaelen;0;0;0;0;0;0
30-6-2020;Beekdaelen;0;0;0;0;0;0
7-7-2020;Beekdaelen;0;0;0;0;0;0
14-7-2020;Beekdaelen;0;0;0;0;0;0
21-7-2020;Beekdaelen;1;2,8;0;0;0;0
28-7-2020;Beekdaelen;1;2,8;0;0;0;0
4-8-2020;Beekdaelen;0;0;0;0;0;0
11-8-2020;Beekdaelen;2;5,6;0;0;0;0
18-8-2020;Beekdaelen;2;5,6;0;0;0;0
3-3-2020;Beemster;0;0;0;0;0;0
10-3-2020;Beemster;0;0;0;0;0;0
17-3-2020;Beemster;0;0;0;0;0;0
25-3-2020;Beemster;2;20;1;10;1;10
31-3-2020;Beemster;6;59,9;3;29,9;1;10
7-4-2020;Beemster;5;49,9;3;29,9;0;0
14-4-2020;Beemster;2;20;1;10;0;0
21-4-2020;Beemster;1;10;0;0;0;0
28-4-2020;Beemster;1;10;0;0;0;0
5-5-2020;Beemster;1;10;0;0;0;0
12-5-2020;Beemster;0;0;0;0;0;0
19-5-2020;Beemster;0;0;0;0;0;0
26-5-2020;Beemster;3;29,9;0;0;0;0
2-6-2020;Beemster;4;39,9;0;0;0;0
9-6-2020;Beemster;2;20;0;0;0;0
16-6-2020;Beemster;1;10;0;0;0;0
23-6-2020;Beemster;0;0;0;0;0;0
30-6-2020;Beemster;0;0;0;0;0;0
7-7-2020;Beemster;0;0;0;0;0;0
14-7-2020;Beemster;0;0;0;0;0;0
21-7-2020;Beemster;0;0;0;0;0;0
28-7-2020;Beemster;0;0;0;0;0;0
4-8-2020;Beemster;3;29,9;0;0;0;0
11-8-2020;Beemster;13;129,7;0;0;0;0
18-8-2020;Beemster;11;109,8;0;0;0;0
3-3-2020;Beesel;0;0;0;0;0;0
10-3-2020;Beesel;0;0;0;0;0;0
17-3-2020;Beesel;0;0;0;0;0;0
25-3-2020;Beesel;8;59,3;6;44,5;0;0
31-3-2020;Beesel;16;118,7;11;81,6;3;22,3
7-4-2020;Beesel;15;111,3;10;74,2;6;44,5
14-4-2020;Beesel;17;126,1;9;66,8;4;29,7
21-4-2020;Beesel;17;126,1;4;29,7;2;14,8
28-4-2020;Beesel;8;59,3;0;0;1;7,4
5-5-2020;Beesel;1;7,4;0;0;0;0
12-5-2020;Beesel;0;0;0;0;0;0
19-5-2020;Beesel;0;0;0;0;0;0
26-5-2020;Beesel;0;0;0;0;0;0
2-6-2020;Beesel;0;0;0;0;0;0
9-6-2020;Beesel;3;22,3;0;0;0;0
16-6-2020;Beesel;3;22,3;0;0;0;0
23-6-2020;Beesel;0;0;0;0;0;0
30-6-2020;Beesel;0;0;0;0;0;0
7-7-2020;Beesel;0;0;0;0;0;0
14-7-2020;Beesel;0;0;0;0;0;0
21-7-2020;Beesel;0;0;0;0;0;0
28-7-2020;Beesel;1;7,4;0;0;0;0
4-8-2020;Beesel;0;0;0;0;0;0
11-8-2020;Beesel;0;0;0;0;0;0
18-8-2020;Beesel;3;22,3;0;0;0;0
3-3-2020;Berg en Dal;0;0;0;0;0;0
10-3-2020;Berg en Dal;3;8,6;0;0;0;0
17-3-2020;Berg en Dal;15;42,9;1;2,9;0;0
25-3-2020;Berg en Dal;34;97,2;6;17,1;1;2,9
31-3-2020;Berg en Dal;48;137,2;15;42,9;7;20
7-4-2020;Berg en Dal;52;148,6;17;48,6;10;28,6
14-4-2020;Berg en Dal;48;137,2;9;25,7;5;14,3
21-4-2020;Berg en Dal;49;140;4;11,4;2;5,7
28-4-2020;Berg en Dal;33;94,3;2;5,7;3;8,6
5-5-2020;Berg en Dal;10;28,6;0;0;2;5,7
12-5-2020;Berg en Dal;8;22,9;1;2,9;1;2,9
19-5-2020;Berg en Dal;5;14,3;1;2,9;1;2,9
26-5-2020;Berg en Dal;7;20;0;0;0;0
2-6-2020;Berg en Dal;11;31,4;0;0;0;0
9-6-2020;Berg en Dal;8;22,9;0;0;0;0
16-6-2020;Berg en Dal;15;42,9;0;0;0;0
23-6-2020;Berg en Dal;12;34,3;0;0;0;0
30-6-2020;Berg en Dal;1;2,9;0;0;0;0
7-7-2020;Berg en Dal;2;5,7;0;0;0;0
14-7-2020;Berg en Dal;1;2,9;0;0;0;0
21-7-2020;Berg en Dal;1;2,9;0;0;0;0
28-7-2020;Berg en Dal;1;2,9;0;0;0;0
4-8-2020;Berg en Dal;1;2,9;0;0;0;0
11-8-2020;Berg en Dal;6;17,1;0;0;0;0
18-8-2020;Berg en Dal;4;11,4;0;0;0;0
3-3-2020;Bergeijk;0;0;0;0;0;0
10-3-2020;Bergeijk;1;5,4;0;0;0;0
17-3-2020;Bergeijk;1;5,4;1;5,4;0;0
25-3-2020;Bergeijk;9;48,3;5;26,8;1;5,4
31-3-2020;Bergeijk;18;96,6;9;48,3;2;10,7
7-4-2020;Bergeijk;17;91,2;8;42,9;3;16,1
14-4-2020;Bergeijk;18;96,6;4;21,5;3;16,1
21-4-2020;Bergeijk;19;102;3;16,1;1;5,4
28-4-2020;Bergeijk;12;64,4;2;10,7;0;0
5-5-2020;Bergeijk;5;26,8;2;10,7;0;0
12-5-2020;Bergeijk;5;26,8;2;10,7;0;0
19-5-2020;Bergeijk;4;21,5;1;5,4;0;0
26-5-2020;Bergeijk;1;5,4;1;5,4;0;0
2-6-2020;Bergeijk;0;0;0;0;0;0
9-6-2020;Bergeijk;3;16,1;0;0;0;0
16-6-2020;Bergeijk;3;16,1;0;0;0;0
23-6-2020;Bergeijk;0;0;0;0;0;0
30-6-2020;Bergeijk;0;0;0;0;0;0
7-7-2020;Bergeijk;0;0;0;0;0;0
14-7-2020;Bergeijk;0;0;0;0;0;0
21-7-2020;Bergeijk;0;0;0;0;0;0
28-7-2020;Bergeijk;0;0;0;0;0;0
4-8-2020;Bergeijk;0;0;0;0;0;0
11-8-2020;Bergeijk;1;5,4;0;0;0;0
18-8-2020;Bergeijk;4;21,5;0;0;0;0
3-3-2020;Bergen (L.);0;0;0;0;0;0
10-3-2020;Bergen (L.);0;0;0;0;0;0
17-3-2020;Bergen (L.);1;7,6;0;0;0;0
25-3-2020;Bergen (L.);1;7,6;1;7,6;0;0
31-3-2020;Bergen (L.);4;30,6;4;30,6;0;0
7-4-2020;Bergen (L.);7;53,5;5;38,2;1;7,6
14-4-2020;Bergen (L.);8;61,1;2;15,3;2;15,3
21-4-2020;Bergen (L.);10;76,4;0;0;1;7,6
28-4-2020;Bergen (L.);8;61,1;0;0;0;0
5-5-2020;Bergen (L.);4;30,6;0;0;0;0
12-5-2020;Bergen (L.);2;15,3;0;0;0;0
19-5-2020;Bergen (L.);1;7,6;0;0;0;0
26-5-2020;Bergen (L.);0;0;0;0;0;0
2-6-2020;Bergen (L.);0;0;0;0;0;0
9-6-2020;Bergen (L.);1;7,6;0;0;0;0
16-6-2020;Bergen (L.);2;15,3;0;0;0;0
23-6-2020;Bergen (L.);1;7,6;0;0;0;0
30-6-2020;Bergen (L.);0;0;0;0;0;0
7-7-2020;Bergen (L.);0;0;0;0;0;0
14-7-2020;Bergen (L.);0;0;0;0;0;0
21-7-2020;Bergen (L.);0;0;0;0;0;0
28-7-2020;Bergen (L.);0;0;0;0;0;0
4-8-2020;Bergen (L.);0;0;0;0;0;0
11-8-2020;Bergen (L.);0;0;0;0;0;0
18-8-2020;Bergen (L.);1;7,6;0;0;0;0
3-3-2020;Bergen (NH.);0;0;0;0;0;0
10-3-2020;Bergen (NH.);0;0;0;0;0;0
17-3-2020;Bergen (NH.);4;13,4;3;10,1;0;0
25-3-2020;Bergen (NH.);12;40,2;8;26,8;0;0
31-3-2020;Bergen (NH.);23;77,1;10;33,5;1;3,4
7-4-2020;Bergen (NH.);25;83,8;8;26,8;1;3,4
14-4-2020;Bergen (NH.);18;60,3;3;10,1;2;6,7
21-4-2020;Bergen (NH.);12;40,2;0;0;2;6,7
28-4-2020;Bergen (NH.);5;16,8;0;0;0;0
5-5-2020;Bergen (NH.);3;10,1;0;0;0;0
12-5-2020;Bergen (NH.);6;20,1;0;0;0;0
19-5-2020;Bergen (NH.);22;73,7;0;0;1;3,4
26-5-2020;Bergen (NH.);30;100,5;0;0;1;3,4
2-6-2020;Bergen (NH.);12;40,2;0;0;0;0
9-6-2020;Bergen (NH.);0;0;0;0;0;0
16-6-2020;Bergen (NH.);0;0;0;0;0;0
23-6-2020;Bergen (NH.);0;0;0;0;0;0
30-6-2020;Bergen (NH.);0;0;0;0;0;0
7-7-2020;Bergen (NH.);0;0;0;0;0;0
14-7-2020;Bergen (NH.);0;0;0;0;0;0
21-7-2020;Bergen (NH.);5;16,8;0;0;0;0
28-7-2020;Bergen (NH.);12;40,2;0;0;0;0
4-8-2020;Bergen (NH.);9;30,2;0;0;0;0
11-8-2020;Bergen (NH.);3;10,1;0;0;0;0
18-8-2020;Bergen (NH.);3;10,1;0;0;0;0
3-3-2020;Bergen op Zoom;0;0;0;0;0;0
10-3-2020;Bergen op Zoom;1;1,5;2;3;0;0
17-3-2020;Bergen op Zoom;5;7,4;5;7,4;1;1,5
25-3-2020;Bergen op Zoom;11;16,3;6;8,9;2;3
31-3-2020;Bergen op Zoom;16;23,7;7;10,4;2;3
7-4-2020;Bergen op Zoom;25;37;7;10,4;2;3
14-4-2020;Bergen op Zoom;37;54,8;6;8,9;1;1,5
21-4-2020;Bergen op Zoom;44;65,2;3;4,4;3;4,4
28-4-2020;Bergen op Zoom;40;59,3;0;0;4;5,9
5-5-2020;Bergen op Zoom;29;43;1;1,5;2;3
12-5-2020;Bergen op Zoom;22;32,6;2;3;1;1,5
19-5-2020;Bergen op Zoom;31;45,9;1;1,5;1;1,5
26-5-2020;Bergen op Zoom;35;51,9;0;0;2;3
2-6-2020;Bergen op Zoom;22;32,6;0;0;2;3
9-6-2020;Bergen op Zoom;12;17,8;0;0;1;1,5
16-6-2020;Bergen op Zoom;8;11,9;0;0;0;0
23-6-2020;Bergen op Zoom;5;7,4;0;0;0;0
30-6-2020;Bergen op Zoom;1;1,5;0;0;1;1,5
7-7-2020;Bergen op Zoom;2;3;0;0;1;1,5
14-7-2020;Bergen op Zoom;4;5,9;0;0;0;0
21-7-2020;Bergen op Zoom;11;16,3;0;0;0;0
28-7-2020;Bergen op Zoom;11;16,3;0;0;0;0
4-8-2020;Bergen op Zoom;41;60,7;1;1,5;0;0
11-8-2020;Bergen op Zoom;163;241,5;2;3;0;0
18-8-2020;Bergen op Zoom;139;205,9;1;1,5;0;0
3-3-2020;Berkelland;0;0;0;0;0;0
10-3-2020;Berkelland;0;0;0;0;0;0
17-3-2020;Berkelland;1;2,3;0;0;0;0
25-3-2020;Berkelland;3;6,9;1;2,3;0;0
31-3-2020;Berkelland;7;16;5;11,4;0;0
7-4-2020;Berkelland;12;27,4;6;13,7;0;0
14-4-2020;Berkelland;26;59,4;5;11,4;1;2,3
21-4-2020;Berkelland;44;100,6;3;6,9;4;9,1
28-4-2020;Berkelland;32;73,1;0;0;5;11,4
5-5-2020;Berkelland;12;27,4;1;2,3;3;6,9
12-5-2020;Berkelland;5;11,4;1;2,3;1;2,3
19-5-2020;Berkelland;3;6,9;0;0;0;0
26-5-2020;Berkelland;16;36,6;0;0;0;0
2-6-2020;Berkelland;15;34,3;0;0;0;0
9-6-2020;Berkelland;4;9,1;0;0;0;0
16-6-2020;Berkelland;8;18,3;0;0;0;0
23-6-2020;Berkelland;4;9,1;0;0;0;0
30-6-2020;Berkelland;0;0;0;0;0;0
7-7-2020;Berkelland;0;0;0;0;0;0
14-7-2020;Berkelland;0;0;0;0;0;0
21-7-2020;Berkelland;0;0;0;0;0;0
28-7-2020;Berkelland;0;0;0;0;0;0
4-8-2020;Berkelland;2;4,6;0;0;0;0
11-8-2020;Berkelland;1;2,3;0;0;0;0
18-8-2020;Berkelland;0;0;0;0;0;0
3-3-2020;Bernheze;0;0;0;0;0;0
10-3-2020;Bernheze;2;6,4;2;6,4;0;0
17-3-2020;Bernheze;28;89,6;17;54,4;2;6,4
25-3-2020;Bernheze;81;259,3;46;147,2;11;35,2
31-3-2020;Bernheze;105;336,1;50;160,1;24;76,8
7-4-2020;Bernheze;89;284,9;26;83,2;25;80
14-4-2020;Bernheze;71;227,3;13;41,6;20;64
21-4-2020;Bernheze;63;201,7;9;28,8;18;57,6
28-4-2020;Bernheze;50;160,1;5;16;11;35,2
5-5-2020;Bernheze;28;89,6;3;9,6;8;25,6
12-5-2020;Bernheze;11;35,2;1;3,2;6;19,2
19-5-2020;Bernheze;3;9,6;0;0;1;3,2
26-5-2020;Bernheze;4;12,8;0;0;1;3,2
2-6-2020;Bernheze;8;25,6;0;0;1;3,2
9-6-2020;Bernheze;5;16;0;0;0;0
16-6-2020;Bernheze;2;6,4;0;0;0;0
23-6-2020;Bernheze;5;16;0;0;0;0
30-6-2020;Bernheze;5;16;0;0;0;0
7-7-2020;Bernheze;3;9,6;0;0;0;0
14-7-2020;Bernheze;1;3,2;0;0;0;0
21-7-2020;Bernheze;0;0;0;0;0;0
28-7-2020;Bernheze;0;0;0;0;0;0
4-8-2020;Bernheze;1;3,2;0;0;0;0
11-8-2020;Bernheze;3;9,6;0;0;0;0
18-8-2020;Bernheze;7;22,4;0;0;0;0
3-3-2020;Best;1;3,3;0;0;0;0
10-3-2020;Best;3;10;2;6,7;0;0
17-3-2020;Best;6;20;5;16,7;0;0
25-3-2020;Best;19;63,4;12;40;3;10
31-3-2020;Best;25;83,4;14;46,7;4;13,3
7-4-2020;Best;23;76,7;11;36,7;3;10
14-4-2020;Best;15;50;6;20;3;10
21-4-2020;Best;6;20;0;0;4;13,3
28-4-2020;Best;15;50;0;0;3;10
5-5-2020;Best;15;50;0;0;0;0
12-5-2020;Best;7;23,3;0;0;0;0
19-5-2020;Best;6;20;0;0;0;0
26-5-2020;Best;4;13,3;0;0;0;0
2-6-2020;Best;4;13,3;0;0;0;0
9-6-2020;Best;4;13,3;0;0;0;0
16-6-2020;Best;5;16,7;0;0;0;0
23-6-2020;Best;4;13,3;0;0;0;0
30-6-2020;Best;0;0;0;0;0;0
7-7-2020;Best;0;0;0;0;0;0
14-7-2020;Best;1;3,3;0;0;0;0
21-7-2020;Best;1;3,3;0;0;0;0
28-7-2020;Best;0;0;0;0;0;0
4-8-2020;Best;5;16,7;0;0;0;0
11-8-2020;Best;7;23,3;0;0;0;0
18-8-2020;Best;7;23,3;0;0;0;0
3-3-2020;Beuningen;0;0;0;0;0;0
10-3-2020;Beuningen;3;11,6;0;0;0;0
17-3-2020;Beuningen;6;23,2;0;0;0;0
25-3-2020;Beuningen;12;46,3;3;11,6;1;3,9
31-3-2020;Beuningen;22;85;13;50,2;4;15,4
7-4-2020;Beuningen;21;81,1;14;54,1;3;11,6
14-4-2020;Beuningen;14;54,1;5;19,3;0;0
21-4-2020;Beuningen;16;61,8;1;3,9;0;0
28-4-2020;Beuningen;17;65,7;0;0;1;3,9
5-5-2020;Beuningen;10;38,6;1;3,9;1;3,9
12-5-2020;Beuningen;6;23,2;1;3,9;0;0
19-5-2020;Beuningen;7;27;0;0;0;0
26-5-2020;Beuningen;7;27;0;0;0;0
2-6-2020;Beuningen;4;15,4;0;0;0;0
9-6-2020;Beuningen;1;3,9;0;0;0;0
16-6-2020;Beuningen;1;3,9;0;0;0;0
23-6-2020;Beuningen;1;3,9;0;0;0;0
30-6-2020;Beuningen;0;0;0;0;0;0
7-7-2020;Beuningen;0;0;0;0;0;0
14-7-2020;Beuningen;1;3,9;0;0;0;0
21-7-2020;Beuningen;1;3,9;0;0;0;0
28-7-2020;Beuningen;3;11,6;0;0;0;0
4-8-2020;Beuningen;1;3,9;0;0;0;0
11-8-2020;Beuningen;5;19,3;0;0;0;0
18-8-2020;Beuningen;7;27;0;0;0;0
3-3-2020;Beverwijk;3;7,2;1;2,4;0;0
10-3-2020;Beverwijk;4;9,6;2;4,8;0;0
17-3-2020;Beverwijk;3;7,2;1;2,4;0;0
25-3-2020;Beverwijk;7;16,8;3;7,2;0;0
31-3-2020;Beverwijk;19;45,6;5;12;3;7,2
7-4-2020;Beverwijk;35;84,1;5;12;3;7,2
14-4-2020;Beverwijk;31;74,5;6;14,4;3;7,2
21-4-2020;Beverwijk;21;50,4;3;7,2;4;9,6
28-4-2020;Beverwijk;13;31,2;0;0;3;7,2
5-5-2020;Beverwijk;2;4,8;0;0;3;7,2
12-5-2020;Beverwijk;1;2,4;0;0;1;2,4
19-5-2020;Beverwijk;5;12;0;0;0;0
26-5-2020;Beverwijk;7;16,8;0;0;0;0
2-6-2020;Beverwijk;3;7,2;0;0;0;0
9-6-2020;Beverwijk;3;7,2;0;0;0;0
16-6-2020;Beverwijk;4;9,6;0;0;0;0
23-6-2020;Beverwijk;2;4,8;0;0;0;0
30-6-2020;Beverwijk;1;2,4;0;0;0;0
7-7-2020;Beverwijk;1;2,4;0;0;0;0
14-7-2020;Beverwijk;1;2,4;0;0;0;0
21-7-2020;Beverwijk;0;0;0;0;0;0
28-7-2020;Beverwijk;1;2,4;0;0;0;0
4-8-2020;Beverwijk;2;4,8;0;0;0;0
11-8-2020;Beverwijk;3;7,2;0;0;0;0
18-8-2020;Beverwijk;6;14,4;0;0;0;0
3-3-2020;Bladel;0;0;0;0;0;0
10-3-2020;Bladel;0;0;0;0;0;0
17-3-2020;Bladel;3;14,7;5;24,5;1;4,9
25-3-2020;Bladel;15;73,6;7;34,3;3;14,7
31-3-2020;Bladel;23;112,8;7;34,3;4;19,6
7-4-2020;Bladel;19;93,2;8;39,2;4;19,6
14-4-2020;Bladel;17;83,4;6;29,4;2;9,8
