Date_of_report;Date_of_statistic_reported;Security_region_code;Security_region;Total_cases_reported;Total_deceased_reported
2021-01-05 10:00:00;2020-08-06;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-07;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-08;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-09;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-10;VR03;Drenthe;1;0
2021-01-05 10:00:00;2020-08-11;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-12;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-13;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-14;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-15;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-16;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-17;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-18;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-19;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-20;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-21;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-22;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-23;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-24;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-25;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-26;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-27;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-28;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-29;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-30;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-08-31;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-09-01;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-09-02;VR03;Drenthe;1;0
2021-01-05 10:00:00;2020-09-03;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-09-04;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-09-05;VR03;Drenthe;1;0
2021-01-05 10:00:00;2020-09-06;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-09-07;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-09-08;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-09-09;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-09-10;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-09-11;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-09-12;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-09-13;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-09-14;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-09-15;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-09-16;VR03;Drenthe;2;0
2021-01-05 10:00:00;2020-09-17;VR03;Drenthe;1;0
2021-01-05 10:00:00;2020-09-18;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-09-19;VR03;Drenthe;2;0
2021-01-05 10:00:00;2020-09-20;VR03;Drenthe;1;0
2021-01-05 10:00:00;2020-09-21;VR03;Drenthe;1;0
2021-01-05 10:00:00;2020-09-22;VR03;Drenthe;1;0
2021-01-05 10:00:00;2020-09-23;VR03;Drenthe;1;0
2021-01-05 10:00:00;2020-09-24;VR03;Drenthe;3;0
2021-01-05 10:00:00;2020-09-25;VR03;Drenthe;1;0
2021-01-05 10:00:00;2020-09-26;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-09-27;VR03;Drenthe;9;0
2021-01-05 10:00:00;2020-09-28;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-09-29;VR03;Drenthe;4;0
2021-01-05 10:00:00;2020-09-30;VR03;Drenthe;5;0
2021-01-05 10:00:00;2020-10-01;VR03;Drenthe;4;1
2021-01-05 10:00:00;2020-10-02;VR03;Drenthe;6;2
2021-01-05 10:00:00;2020-10-03;VR03;Drenthe;8;0
2021-01-05 10:00:00;2020-10-04;VR03;Drenthe;2;0
2021-01-05 10:00:00;2020-10-05;VR03;Drenthe;4;0
2021-01-05 10:00:00;2020-10-06;VR03;Drenthe;8;0
2021-01-05 10:00:00;2020-10-07;VR03;Drenthe;8;0
2021-01-05 10:00:00;2020-10-08;VR03;Drenthe;8;0
2021-01-05 10:00:00;2020-10-09;VR03;Drenthe;5;0
2021-01-05 10:00:00;2020-10-10;VR03;Drenthe;10;0
2021-01-05 10:00:00;2020-10-11;VR03;Drenthe;15;1
2021-01-05 10:00:00;2020-10-12;VR03;Drenthe;9;1
2021-01-05 10:00:00;2020-10-13;VR03;Drenthe;23;2
2021-01-05 10:00:00;2020-10-14;VR03;Drenthe;17;0
2021-01-05 10:00:00;2020-10-15;VR03;Drenthe;18;0
2021-01-05 10:00:00;2020-10-16;VR03;Drenthe;13;0
2021-01-05 10:00:00;2020-10-17;VR03;Drenthe;12;0
2021-01-05 10:00:00;2020-10-18;VR03;Drenthe;8;0
2021-01-05 10:00:00;2020-10-19;VR03;Drenthe;13;0
2021-01-05 10:00:00;2020-10-20;VR03;Drenthe;13;1
2021-01-05 10:00:00;2020-10-21;VR03;Drenthe;12;1
2021-01-05 10:00:00;2020-10-22;VR03;Drenthe;12;0
2021-01-05 10:00:00;2020-10-23;VR03;Drenthe;11;1
2021-01-05 10:00:00;2020-10-24;VR03;Drenthe;11;0
2021-01-05 10:00:00;2020-10-25;VR03;Drenthe;10;2
2021-01-05 10:00:00;2020-10-26;VR03;Drenthe;11;2
2021-01-05 10:00:00;2020-10-27;VR03;Drenthe;10;1
2021-01-05 10:00:00;2020-10-28;VR03;Drenthe;7;0
2021-01-05 10:00:00;2020-10-29;VR03;Drenthe;9;0
2021-01-05 10:00:00;2020-10-30;VR03;Drenthe;6;0
2021-01-05 10:00:00;2020-10-31;VR03;Drenthe;14;0
2021-01-05 10:00:00;2020-11-01;VR03;Drenthe;5;0
2021-01-05 10:00:00;2020-11-02;VR03;Drenthe;7;0
2021-01-05 10:00:00;2020-11-03;VR03;Drenthe;13;0
2021-01-05 10:00:00;2020-11-04;VR03;Drenthe;13;0
2021-01-05 10:00:00;2020-11-05;VR03;Drenthe;6;0
2021-01-05 10:00:00;2020-11-06;VR03;Drenthe;15;0
2021-01-05 10:00:00;2020-11-07;VR03;Drenthe;5;1
2021-01-05 10:00:00;2020-11-08;VR03;Drenthe;1;1
2021-01-05 10:00:00;2020-11-09;VR03;Drenthe;2;0
2021-01-05 10:00:00;2020-11-10;VR03;Drenthe;4;0
2021-01-05 10:00:00;2020-11-11;VR03;Drenthe;8;1
2021-01-05 10:00:00;2020-11-12;VR03;Drenthe;7;0
2021-01-05 10:00:00;2020-11-13;VR03;Drenthe;5;0
2021-01-05 10:00:00;2020-11-14;VR03;Drenthe;4;0
2021-01-05 10:00:00;2020-11-15;VR03;Drenthe;5;0
2021-01-05 10:00:00;2020-11-16;VR03;Drenthe;3;0
2021-01-05 10:00:00;2020-11-17;VR03;Drenthe;7;0
2021-01-05 10:00:00;2020-11-18;VR03;Drenthe;9;0
2021-01-05 10:00:00;2020-11-19;VR03;Drenthe;15;0
2021-01-05 10:00:00;2020-11-20;VR03;Drenthe;7;0
2021-01-05 10:00:00;2020-11-21;VR03;Drenthe;7;0
2021-01-05 10:00:00;2020-11-22;VR03;Drenthe;7;1
2021-01-05 10:00:00;2020-11-23;VR03;Drenthe;6;2
2021-01-05 10:00:00;2020-11-24;VR03;Drenthe;8;0
2021-01-05 10:00:00;2020-11-25;VR03;Drenthe;15;1
2021-01-05 10:00:00;2020-11-26;VR03;Drenthe;9;0
2021-01-05 10:00:00;2020-11-27;VR03;Drenthe;7;0
2021-01-05 10:00:00;2020-11-28;VR03;Drenthe;4;1
2021-01-05 10:00:00;2020-11-29;VR03;Drenthe;5;0
2021-01-05 10:00:00;2020-11-30;VR03;Drenthe;5;0
2021-01-05 10:00:00;2020-12-01;VR03;Drenthe;8;0
2021-01-05 10:00:00;2020-12-02;VR03;Drenthe;8;1
2021-01-05 10:00:00;2020-12-03;VR03;Drenthe;4;0
2021-01-05 10:00:00;2020-12-04;VR03;Drenthe;8;1
2021-01-05 10:00:00;2020-12-05;VR03;Drenthe;10;0
2021-01-05 10:00:00;2020-12-06;VR03;Drenthe;3;0
2021-01-05 10:00:00;2020-12-07;VR03;Drenthe;5;0
2021-01-05 10:00:00;2020-12-08;VR03;Drenthe;10;0
2021-01-05 10:00:00;2020-12-09;VR03;Drenthe;12;0
2021-01-05 10:00:00;2020-12-10;VR03;Drenthe;16;0
2021-01-05 10:00:00;2020-12-11;VR03;Drenthe;12;0
2021-01-05 10:00:00;2020-12-12;VR03;Drenthe;15;2
2021-01-05 10:00:00;2020-12-13;VR03;Drenthe;15;0
2021-01-05 10:00:00;2020-12-14;VR03;Drenthe;12;0
2021-01-05 10:00:00;2020-12-15;VR03;Drenthe;32;1
2021-01-05 10:00:00;2020-12-16;VR03;Drenthe;20;0
2021-01-05 10:00:00;2020-12-17;VR03;Drenthe;22;1
2021-01-05 10:00:00;2020-12-18;VR03;Drenthe;19;0
2021-01-05 10:00:00;2020-12-19;VR03;Drenthe;21;0
2021-01-05 10:00:00;2020-12-20;VR03;Drenthe;18;0
2021-01-05 10:00:00;2020-12-21;VR03;Drenthe;16;0
2021-01-05 10:00:00;2020-12-22;VR03;Drenthe;27;1
2021-01-05 10:00:00;2020-12-23;VR03;Drenthe;24;0
2021-01-05 10:00:00;2020-12-24;VR03;Drenthe;29;1
2021-01-05 10:00:00;2020-12-25;VR03;Drenthe;10;1
2021-01-05 10:00:00;2020-12-26;VR03;Drenthe;21;0
2021-01-05 10:00:00;2020-12-27;VR03;Drenthe;19;0
2021-01-05 10:00:00;2020-12-28;VR03;Drenthe;19;0
2021-01-05 10:00:00;2020-12-29;VR03;Drenthe;15;0
2021-01-05 10:00:00;2020-12-30;VR03;Drenthe;34;0
2021-01-05 10:00:00;2020-12-31;VR03;Drenthe;29;0
2021-01-05 10:00:00;2021-01-01;VR03;Drenthe;18;0
2021-01-05 10:00:00;2021-01-02;VR03;Drenthe;20;1
2021-01-05 10:00:00;2021-01-03;VR03;Drenthe;13;2
2021-01-05 10:00:00;2021-01-04;VR03;Drenthe;12;1
2021-01-05 10:00:00;2021-01-05;VR03;Drenthe;0;0
2021-01-05 10:00:00;2020-07-01;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-02;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-03;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-04;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-05;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-06;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-07-07;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-08;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-09;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-10;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-11;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-12;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-13;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-14;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-15;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-16;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-17;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-18;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-19;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-07-20;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-07-21;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-22;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-23;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-24;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-25;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-26;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-27;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-28;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-29;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-30;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-07-31;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-01;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-02;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-08-03;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-04;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-05;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-08-06;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-08-07;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-08-08;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-09;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-10;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-11;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-12;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-13;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-14;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-15;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-16;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-17;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-18;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-19;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-08-20;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-21;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-22;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-23;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-24;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-25;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-26;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-27;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-28;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-29;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-30;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-08-31;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-09-01;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-09-02;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-09-03;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-09-04;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-09-05;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-09-06;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-09-07;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-09-08;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-09-09;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-09-10;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-09-11;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-09-12;VR04;IJsselland;2;0
2021-01-05 10:00:00;2020-09-13;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-09-14;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-09-15;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-09-16;VR04;IJsselland;2;0
2021-01-05 10:00:00;2020-09-17;VR04;IJsselland;0;0
2021-01-05 10:00:00;2020-09-18;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-09-19;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-09-20;VR04;IJsselland;2;0
2021-01-05 10:00:00;2020-09-21;VR04;IJsselland;3;0
2021-01-05 10:00:00;2020-09-22;VR04;IJsselland;5;0
2021-01-05 10:00:00;2020-09-23;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-09-24;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-09-25;VR04;IJsselland;3;0
2021-01-05 10:00:00;2020-09-26;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-09-27;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-09-28;VR04;IJsselland;2;0
2021-01-05 10:00:00;2020-09-29;VR04;IJsselland;2;0
2021-01-05 10:00:00;2020-09-30;VR04;IJsselland;6;0
2021-01-05 10:00:00;2020-10-01;VR04;IJsselland;3;0
2021-01-05 10:00:00;2020-10-02;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-10-03;VR04;IJsselland;2;0
2021-01-05 10:00:00;2020-10-04;VR04;IJsselland;7;0
2021-01-05 10:00:00;2020-10-05;VR04;IJsselland;13;0
2021-01-05 10:00:00;2020-10-06;VR04;IJsselland;11;0
2021-01-05 10:00:00;2020-10-07;VR04;IJsselland;8;0
2021-01-05 10:00:00;2020-10-08;VR04;IJsselland;11;0
2021-01-05 10:00:00;2020-10-09;VR04;IJsselland;5;2
2021-01-05 10:00:00;2020-10-10;VR04;IJsselland;6;0
2021-01-05 10:00:00;2020-10-11;VR04;IJsselland;7;0
2021-01-05 10:00:00;2020-10-12;VR04;IJsselland;14;0
2021-01-05 10:00:00;2020-10-13;VR04;IJsselland;14;1
2021-01-05 10:00:00;2020-10-14;VR04;IJsselland;11;0
2021-01-05 10:00:00;2020-10-15;VR04;IJsselland;21;1
2021-01-05 10:00:00;2020-10-16;VR04;IJsselland;9;1
2021-01-05 10:00:00;2020-10-17;VR04;IJsselland;13;0
2021-01-05 10:00:00;2020-10-18;VR04;IJsselland;12;1
2021-01-05 10:00:00;2020-10-19;VR04;IJsselland;14;0
2021-01-05 10:00:00;2020-10-20;VR04;IJsselland;12;0
2021-01-05 10:00:00;2020-10-21;VR04;IJsselland;5;0
2021-01-05 10:00:00;2020-10-22;VR04;IJsselland;26;1
2021-01-05 10:00:00;2020-10-23;VR04;IJsselland;14;0
2021-01-05 10:00:00;2020-10-24;VR04;IJsselland;12;0
2021-01-05 10:00:00;2020-10-25;VR04;IJsselland;19;1
2021-01-05 10:00:00;2020-10-26;VR04;IJsselland;15;1
2021-01-05 10:00:00;2020-10-27;VR04;IJsselland;7;0
2021-01-05 10:00:00;2020-10-28;VR04;IJsselland;15;0
2021-01-05 10:00:00;2020-10-29;VR04;IJsselland;11;0
2021-01-05 10:00:00;2020-10-30;VR04;IJsselland;14;0
2021-01-05 10:00:00;2020-10-31;VR04;IJsselland;7;0
2021-01-05 10:00:00;2020-11-01;VR04;IJsselland;7;0
2021-01-05 10:00:00;2020-11-02;VR04;IJsselland;11;1
2021-01-05 10:00:00;2020-11-03;VR04;IJsselland;8;0
2021-01-05 10:00:00;2020-11-04;VR04;IJsselland;16;0
2021-01-05 10:00:00;2020-11-05;VR04;IJsselland;12;1
2021-01-05 10:00:00;2020-11-06;VR04;IJsselland;9;1
2021-01-05 10:00:00;2020-11-07;VR04;IJsselland;4;0
2021-01-05 10:00:00;2020-11-08;VR04;IJsselland;6;0
2021-01-05 10:00:00;2020-11-09;VR04;IJsselland;4;0
2021-01-05 10:00:00;2020-11-10;VR04;IJsselland;6;0
2021-01-05 10:00:00;2020-11-11;VR04;IJsselland;4;0
2021-01-05 10:00:00;2020-11-12;VR04;IJsselland;8;0
2021-01-05 10:00:00;2020-11-13;VR04;IJsselland;8;0
2021-01-05 10:00:00;2020-11-14;VR04;IJsselland;3;2
2021-01-05 10:00:00;2020-11-15;VR04;IJsselland;4;2
2021-01-05 10:00:00;2020-11-16;VR04;IJsselland;5;0
2021-01-05 10:00:00;2020-11-17;VR04;IJsselland;7;0
2021-01-05 10:00:00;2020-11-18;VR04;IJsselland;2;0
2021-01-05 10:00:00;2020-11-19;VR04;IJsselland;15;0
2021-01-05 10:00:00;2020-11-20;VR04;IJsselland;8;1
2021-01-05 10:00:00;2020-11-21;VR04;IJsselland;0;1
2021-01-05 10:00:00;2020-11-22;VR04;IJsselland;2;0
2021-01-05 10:00:00;2020-11-23;VR04;IJsselland;2;0
2021-01-05 10:00:00;2020-11-24;VR04;IJsselland;10;0
2021-01-05 10:00:00;2020-11-25;VR04;IJsselland;10;0
2021-01-05 10:00:00;2020-11-26;VR04;IJsselland;8;0
2021-01-05 10:00:00;2020-11-27;VR04;IJsselland;8;0
2021-01-05 10:00:00;2020-11-28;VR04;IJsselland;5;0
2021-01-05 10:00:00;2020-11-29;VR04;IJsselland;1;0
2021-01-05 10:00:00;2020-11-30;VR04;IJsselland;8;0
2021-01-05 10:00:00;2020-12-01;VR04;IJsselland;10;0
2021-01-05 10:00:00;2020-12-02;VR04;IJsselland;7;1
2021-01-05 10:00:00;2020-12-03;VR04;IJsselland;8;0
2021-01-05 10:00:00;2020-12-04;VR04;IJsselland;8;1
2021-01-05 10:00:00;2020-12-05;VR04;IJsselland;7;1
2021-01-05 10:00:00;2020-12-06;VR04;IJsselland;8;0
2021-01-05 10:00:00;2020-12-07;VR04;IJsselland;7;1
2021-01-05 10:00:00;2020-12-08;VR04;IJsselland;3;0
2021-01-05 10:00:00;2020-12-09;VR04;IJsselland;14;0
2021-01-05 10:00:00;2020-12-10;VR04;IJsselland;16;0
2021-01-05 10:00:00;2020-12-11;VR04;IJsselland;16;0
2021-01-05 10:00:00;2020-12-12;VR04;IJsselland;22;0
2021-01-05 10:00:00;2020-12-13;VR04;IJsselland;15;0
2021-01-05 10:00:00;2020-12-14;VR04;IJsselland;18;0
2021-01-05 10:00:00;2020-12-15;VR04;IJsselland;10;0
2021-01-05 10:00:00;2020-12-16;VR04;IJsselland;19;0
2021-01-05 10:00:00;2020-12-17;VR04;IJsselland;32;0
2021-01-05 10:00:00;2020-12-18;VR04;IJsselland;26;2
2021-01-05 10:00:00;2020-12-19;VR04;IJsselland;20;1
2021-01-05 10:00:00;2020-12-20;VR04;IJsselland;13;1
2021-01-05 10:00:00;2020-12-21;VR04;IJsselland;19;1
2021-01-05 10:00:00;2020-12-22;VR04;IJsselland;25;2
2021-01-05 10:00:00;2020-12-23;VR04;IJsselland;33;1
2021-01-05 10:00:00;2020-12-24;VR04;IJsselland;25;1
2021-01-05 10:00:00;2020-12-25;VR04;IJsselland;17;0
2021-01-05 10:00:00;2020-12-26;VR04;IJsselland;22;0
2021-01-05 10:00:00;2020-12-27;VR04;IJsselland;21;2
2021-01-05 10:00:00;2020-12-28;VR04;IJsselland;26;1
2021-01-05 10:00:00;2020-12-29;VR04;IJsselland;25;0
2021-01-05 10:00:00;2020-12-30;VR04;IJsselland;26;3
2021-01-05 10:00:00;2020-12-31;VR04;IJsselland;34;1
2021-01-05 10:00:00;2021-01-01;VR04;IJsselland;21;0
2021-01-05 10:00:00;2021-01-02;VR04;IJsselland;24;0
2021-01-05 10:00:00;2021-01-03;VR04;IJsselland;16;0
2021-01-05 10:00:00;2021-01-04;VR04;IJsselland;13;0
2021-01-05 10:00:00;2021-01-05;VR04;IJsselland;2;0
2021-01-05 10:00:00;2020-07-01;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-02;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-03;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-04;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-05;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-06;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-07;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-08;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-09;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-10;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-11;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-12;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-13;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-14;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-15;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-16;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-17;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-18;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-19;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-20;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-21;VR05;Twente;1;0
2021-01-05 10:00:00;2020-07-22;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-23;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-24;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-25;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-26;VR05;Twente;1;0
2021-01-05 10:00:00;2020-07-27;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-28;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-29;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-30;VR05;Twente;0;0
2021-01-05 10:00:00;2020-07-31;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-01;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-02;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-03;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-04;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-05;VR05;Twente;1;0
2021-01-05 10:00:00;2020-08-06;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-07;VR05;Twente;1;0
2021-01-05 10:00:00;2020-08-08;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-09;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-10;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-11;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-12;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-13;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-14;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-15;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-16;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-17;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-18;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-19;VR05;Twente;1;0
2021-01-05 10:00:00;2020-08-20;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-21;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-22;VR05;Twente;1;0
2021-01-05 10:00:00;2020-08-23;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-24;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-25;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-26;VR05;Twente;1;0
2021-01-05 10:00:00;2020-08-27;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-28;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-29;VR05;Twente;0;0
2021-01-05 10:00:00;2020-08-30;VR05;Twente;1;0
2021-01-05 10:00:00;2020-08-31;VR05;Twente;0;0
2021-01-05 10:00:00;2020-09-01;VR05;Twente;1;0
2021-01-05 10:00:00;2020-09-02;VR05;Twente;0;0
2021-01-05 10:00:00;2020-09-03;VR05;Twente;0;0
2021-01-05 10:00:00;2020-09-04;VR05;Twente;0;0
2021-01-05 10:00:00;2020-09-05;VR05;Twente;0;0
2021-01-05 10:00:00;2020-09-06;VR05;Twente;0;0
2021-01-05 10:00:00;2020-09-07;VR05;Twente;0;0
2021-01-05 10:00:00;2020-09-08;VR05;Twente;1;0
2021-01-05 10:00:00;2020-09-09;VR05;Twente;0;0
2021-01-05 10:00:00;2020-09-10;VR05;Twente;0;0
