ID;Updated;Confirmed;ConfirmedChange;Deaths;DeathsChange;Recovered;RecoveredChange;Latitude;Longitude;ISO2;ISO3;Country_Region;AdminRegion1
33778881;21-6-2020;706;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
34412474;22-6-2020;708;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
34940116;23-6-2020;710;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
35481611;24-6-2020;712;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
36090927;25-6-2020;714;2;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
36688076;26-6-2020;717;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
37298175;27-6-2020;720;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
37925317;28-6-2020;723;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
38543341;29-6-2020;726;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
39017872;30-6-2020;729;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
39305097;1-7-2020;732;3;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
39588826;2-7-2020;732;0;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
39883731;3-7-2020;732;0;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
40158368;4-7-2020;732;0;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
40455526;5-7-2020;732;0;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
40771411;6-7-2020;732;0;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
41186677;7-7-2020;732;0;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
41494797;8-7-2020;732;0;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
41809061;9-7-2020;732;0;;;;;5.147.008;385.944;NL;NLD;Netherlands;Zeeland
