Updated;Municipality_code;Total_reported;Total_reported_per_100000;Hospital_admission;Hospital_admission_per_100000;Deceased;Deceased_per_100000
7-4-2020;Nijkerk;28;64,9;15;34,7;1;2,3
21-4-2020;Nijkerk;11;25,5;1;2,3;1;2,3
5-5-2020;Nijkerk;6;13,9;1;2,3;0;0
19-5-2020;Nijkerk;2;4,6;0;0;0;0
2-6-2020;Nijkerk;2;4,6;0;0;0;0
16-6-2020;Nijkerk;3;6,9;0;0;0;0
30-6-2020;Nijkerk;2;4,6;0;0;0;0
14-7-2020;Nijkerk;5;11,6;0;0;0;0
28-7-2020;Nijkerk;3;6,9;0;0;0;0
11-8-2020;Nijkerk;1;2,3;0;0;0;0
10-3-2020;Nijmegen;5;2,8;3;1,7;0;0
25-3-2020;Nijmegen;117;65,9;35;19,7;4;2,3
7-4-2020;Nijmegen;223;125,5;65;36,6;26;14,6
21-4-2020;Nijmegen;158;88,9;15;8,4;17;9,6
5-5-2020;Nijmegen;46;25,9;3;1,7;9;5,1
19-5-2020;Nijmegen;46;25,9;3;1,7;8;4,5
2-6-2020;Nijmegen;33;18,6;2;1,1;5;2,8
16-6-2020;Nijmegen;25;14,1;0;0;1;0,6
30-6-2020;Nijmegen;5;2,8;0;0;0;0
14-7-2020;Nijmegen;8;4,5;0;0;0;0
28-7-2020;Nijmegen;13;7,3;0;0;0;0
11-8-2020;Nijmegen;26;14,6;0;0;0;0
10-3-2020;Nissewaard;1;1,2;2;2,3;0;0
25-3-2020;Nissewaard;21;24,6;11;12,9;4;4,7
7-4-2020;Nissewaard;60;70,4;26;30,5;3;3,5
21-4-2020;Nissewaard;51;59,8;5;5,9;7;8,2
5-5-2020;Nissewaard;28;32,9;6;7;2;2,3
19-5-2020;Nissewaard;12;14,1;2;2,3;1;1,2
2-6-2020;Nissewaard;4;4,7;0;0;0;0
16-6-2020;Nissewaard;6;7;1;1,2;0;0
30-6-2020;Nissewaard;7;8,2;0;0;0;0
14-7-2020;Nissewaard;14;16,4;0;0;0;0
28-7-2020;Nissewaard;25;29,3;1;1,2;0;0
11-8-2020;Nissewaard;25;29,3;0;0;0;0
10-3-2020;Noardeast-Fryslân;0;0;0;0;0;0
25-3-2020;Noardeast-Fryslân;3;6,6;3;6,6;0;0
7-4-2020;Noardeast-Fryslân;4;8,8;2;4,4;2;4,4
21-4-2020;Noardeast-Fryslân;16;35,4;1;2,2;2;4,4
5-5-2020;Noardeast-Fryslân;0;0;0;0;0;0
19-5-2020;Noardeast-Fryslân;2;4,4;0;0;0;0
2-6-2020;Noardeast-Fryslân;1;2,2;0;0;0;0
16-6-2020;Noardeast-Fryslân;1;2,2;0;0;0;0
30-6-2020;Noardeast-Fryslân;1;2,2;0;0;0;0
14-7-2020;Noardeast-Fryslân;1;2,2;0;0;0;0
28-7-2020;Noardeast-Fryslân;1;2,2;0;0;0;0
11-8-2020;Noardeast-Fryslân;22;48,6;0;0;0;0
10-3-2020;Noord-Beveland;1;13,5;0;0;0;0
25-3-2020;Noord-Beveland;1;13,5;0;0;0;0
7-4-2020;Noord-Beveland;2;27,1;0;0;0;0
21-4-2020;Noord-Beveland;1;13,5;0;0;0;0
5-5-2020;Noord-Beveland;2;27,1;0;0;0;0
19-5-2020;Noord-Beveland;2;27,1;0;0;0;0
2-6-2020;Noord-Beveland;1;13,5;0;0;0;0
16-6-2020;Noord-Beveland;0;0;0;0;0;0
30-6-2020;Noord-Beveland;0;0;0;0;0;0
14-7-2020;Noord-Beveland;1;13,5;0;0;0;0
28-7-2020;Noord-Beveland;0;0;0;0;0;0
11-8-2020;Noord-Beveland;2;27,1;0;0;0;0
10-3-2020;Noordenveld;0;0;0;0;0;0
25-3-2020;Noordenveld;1;3,2;1;3,2;1;3,2
7-4-2020;Noordenveld;7;22,4;2;6,4;0;0
21-4-2020;Noordenveld;9;28,8;1;3,2;0;0
5-5-2020;Noordenveld;1;3,2;0;0;0;0
19-5-2020;Noordenveld;0;0;0;0;0;0
2-6-2020;Noordenveld;0;0;0;0;0;0
16-6-2020;Noordenveld;3;9,6;0;0;0;0
30-6-2020;Noordenveld;0;0;0;0;0;0
14-7-2020;Noordenveld;0;0;0;0;0;0
28-7-2020;Noordenveld;0;0;0;0;0;0
11-8-2020;Noordenveld;0;0;0;0;0;0
10-3-2020;Noordoostpolder;0;0;0;0;0;0
25-3-2020;Noordoostpolder;5;10,6;5;10,6;1;2,1
7-4-2020;Noordoostpolder;14;29,6;3;6,3;3;6,3
21-4-2020;Noordoostpolder;35;74;6;12,7;3;6,3
5-5-2020;Noordoostpolder;20;42,3;0;0;3;6,3
19-5-2020;Noordoostpolder;6;12,7;0;0;0;0
2-6-2020;Noordoostpolder;1;2,1;0;0;0;0
16-6-2020;Noordoostpolder;0;0;0;0;0;0
30-6-2020;Noordoostpolder;0;0;0;0;0;0
14-7-2020;Noordoostpolder;0;0;0;0;0;0
28-7-2020;Noordoostpolder;0;0;0;0;0;0
11-8-2020;Noordoostpolder;3;6,3;0;0;0;0
10-3-2020;Noordwijk;2;4,6;1;2,3;0;0
25-3-2020;Noordwijk;6;13,8;6;13,8;0;0
7-4-2020;Noordwijk;15;34,5;5;11,5;1;2,3
21-4-2020;Noordwijk;14;32,2;1;2,3;0;0
5-5-2020;Noordwijk;5;11,5;2;4,6;1;2,3
19-5-2020;Noordwijk;4;9,2;2;4,6;0;0
2-6-2020;Noordwijk;2;4,6;0;0;1;2,3
16-6-2020;Noordwijk;1;2,3;0;0;0;0
30-6-2020;Noordwijk;4;9,2;1;2,3;0;0
14-7-2020;Noordwijk;1;2,3;0;0;0;0
28-7-2020;Noordwijk;5;11,5;0;0;0;0
11-8-2020;Noordwijk;5;11,5;0;0;0;0
10-3-2020;Nuenen, Gerwen en Nederwetten;1;4,3;0;0;0;0
25-3-2020;Nuenen, Gerwen en Nederwetten;10;42,8;7;29,9;2;8,6
7-4-2020;Nuenen, Gerwen en Nederwetten;11;47;6;25,7;2;8,6
21-4-2020;Nuenen, Gerwen en Nederwetten;19;81,3;4;17,1;4;17,1
5-5-2020;Nuenen, Gerwen en Nederwetten;8;34,2;0;0;0;0
19-5-2020;Nuenen, Gerwen en Nederwetten;4;17,1;1;4,3;1;4,3
2-6-2020;Nuenen, Gerwen en Nederwetten;1;4,3;0;0;0;0
16-6-2020;Nuenen, Gerwen en Nederwetten;1;4,3;0;0;0;0
30-6-2020;Nuenen, Gerwen en Nederwetten;0;0;0;0;0;0
14-7-2020;Nuenen, Gerwen en Nederwetten;0;0;0;0;0;0
28-7-2020;Nuenen, Gerwen en Nederwetten;0;0;0;0;0;0
11-8-2020;Nuenen, Gerwen en Nederwetten;0;0;0;0;0;0
10-3-2020;Nunspeet;1;3,6;1;3,6;0;0
25-3-2020;Nunspeet;30;107,7;21;75,4;2;7,2
7-4-2020;Nunspeet;55;197,5;22;79;8;28,7
21-4-2020;Nunspeet;74;265,7;4;14,4;7;25,1
5-5-2020;Nunspeet;43;154,4;2;7,2;3;10,8
19-5-2020;Nunspeet;10;35,9;0;0;0;0
2-6-2020;Nunspeet;8;28,7;0;0;0;0
16-6-2020;Nunspeet;2;7,2;0;0;1;3,6
30-6-2020;Nunspeet;1;3,6;0;0;0;0
14-7-2020;Nunspeet;0;0;0;0;0;0
28-7-2020;Nunspeet;0;0;0;0;0;0
11-8-2020;Nunspeet;2;7,2;0;0;0;0
10-3-2020;Oegstgeest;2;8,1;0;0;0;0
25-3-2020;Oegstgeest;10;40,3;2;8,1;0;0
7-4-2020;Oegstgeest;10;40,3;3;12,1;1;4
21-4-2020;Oegstgeest;14;56,4;3;12,1;0;0
5-5-2020;Oegstgeest;2;8,1;0;0;2;8,1
19-5-2020;Oegstgeest;2;8,1;0;0;0;0
2-6-2020;Oegstgeest;1;4;0;0;0;0
16-6-2020;Oegstgeest;1;4;0;0;0;0
30-6-2020;Oegstgeest;4;16,1;0;0;0;0
14-7-2020;Oegstgeest;0;0;0;0;0;0
28-7-2020;Oegstgeest;1;4;0;0;0;0
11-8-2020;Oegstgeest;2;8,1;0;0;0;0
10-3-2020;Oirschot;0;0;0;0;0;0
25-3-2020;Oirschot;8;42,7;5;26,7;0;0
7-4-2020;Oirschot;25;133,6;7;37,4;3;16
21-4-2020;Oirschot;19;101,5;0;0;4;21,4
5-5-2020;Oirschot;6;32,1;0;0;2;10,7
19-5-2020;Oirschot;1;5,3;0;0;0;0
2-6-2020;Oirschot;3;16;0;0;0;0
16-6-2020;Oirschot;5;26,7;0;0;0;0
30-6-2020;Oirschot;0;0;0;0;0;0
14-7-2020;Oirschot;0;0;0;0;0;0
28-7-2020;Oirschot;0;0;0;0;0;0
11-8-2020;Oirschot;6;32,1;0;0;0;0
10-3-2020;Oisterwijk;5;19,1;0;0;0;0
25-3-2020;Oisterwijk;16;61;9;34,3;1;3,8
7-4-2020;Oisterwijk;19;72,4;9;34,3;7;26,7
21-4-2020;Oisterwijk;15;57,2;2;7,6;1;3,8
5-5-2020;Oisterwijk;4;15,2;1;3,8;0;0
19-5-2020;Oisterwijk;6;22,9;1;3,8;2;7,6
2-6-2020;Oisterwijk;8;30,5;0;0;0;0
16-6-2020;Oisterwijk;1;3,8;0;0;0;0
30-6-2020;Oisterwijk;2;7,6;0;0;0;0
14-7-2020;Oisterwijk;0;0;0;0;0;0
28-7-2020;Oisterwijk;0;0;0;0;0;0
11-8-2020;Oisterwijk;7;26,7;0;0;0;0
10-3-2020;Oldambt;0;0;0;0;0;0
25-3-2020;Oldambt;0;0;0;0;0;0
7-4-2020;Oldambt;4;10,5;2;5,2;0;0
21-4-2020;Oldambt;6;15,7;2;5,2;0;0
5-5-2020;Oldambt;3;7,9;3;7,9;0;0
19-5-2020;Oldambt;0;0;0;0;2;5,2
2-6-2020;Oldambt;0;0;0;0;0;0
16-6-2020;Oldambt;0;0;0;0;0;0
30-6-2020;Oldambt;0;0;0;0;0;0
14-7-2020;Oldambt;0;0;0;0;0;0
28-7-2020;Oldambt;0;0;0;0;0;0
11-8-2020;Oldambt;3;7,9;0;0;0;0
10-3-2020;Oldebroek;0;0;0;0;0;0
25-3-2020;Oldebroek;13;55;10;42,3;2;8,5
7-4-2020;Oldebroek;50;211,5;22;93;7;29,6
21-4-2020;Oldebroek;53;224,1;4;16,9;4;16,9
5-5-2020;Oldebroek;36;152,2;1;4,2;6;25,4
19-5-2020;Oldebroek;4;16,9;0;0;0;0
2-6-2020;Oldebroek;6;25,4;1;4,2;0;0
16-6-2020;Oldebroek;9;38,1;0;0;0;0
30-6-2020;Oldebroek;0;0;0;0;0;0
14-7-2020;Oldebroek;0;0;0;0;0;0
28-7-2020;Oldebroek;3;12,7;0;0;0;0
11-8-2020;Oldebroek;3;12,7;0;0;0;0
10-3-2020;Oldenzaal;0;0;0;0;0;0
25-3-2020;Oldenzaal;13;40,8;4;12,6;2;6,3
7-4-2020;Oldenzaal;15;47,1;7;22;5;15,7
21-4-2020;Oldenzaal;17;53,4;1;3,1;0;0
5-5-2020;Oldenzaal;2;6,3;0;0;0;0
19-5-2020;Oldenzaal;2;6,3;0;0;0;0
2-6-2020;Oldenzaal;0;0;0;0;0;0
16-6-2020;Oldenzaal;0;0;0;0;0;0
30-6-2020;Oldenzaal;0;0;0;0;0;0
14-7-2020;Oldenzaal;0;0;0;0;0;0
28-7-2020;Oldenzaal;0;0;0;0;0;0
11-8-2020;Oldenzaal;1;3,1;0;0;0;0
10-3-2020;Olst-Wijhe;0;0;0;0;0;0
25-3-2020;Olst-Wijhe;6;32,9;3;16,4;1;5,5
7-4-2020;Olst-Wijhe;16;87,7;6;32,9;3;16,4
21-4-2020;Olst-Wijhe;17;93,1;3;16,4;2;11
5-5-2020;Olst-Wijhe;7;38,4;0;0;2;11
19-5-2020;Olst-Wijhe;3;16,4;0;0;0;0
2-6-2020;Olst-Wijhe;1;5,5;0;0;0;0
16-6-2020;Olst-Wijhe;1;5,5;0;0;0;0
30-6-2020;Olst-Wijhe;0;0;0;0;0;0
14-7-2020;Olst-Wijhe;0;0;0;0;0;0
28-7-2020;Olst-Wijhe;0;0;0;0;0;0
11-8-2020;Olst-Wijhe;3;16,4;0;0;0;0
10-3-2020;Ommen;0;0;1;5,6;0;0
25-3-2020;Ommen;7;38,9;2;11,1;0;0
7-4-2020;Ommen;19;105,5;4;22,2;2;11,1
21-4-2020;Ommen;20;111,1;2;11,1;0;0
5-5-2020;Ommen;4;22,2;0;0;0;0
19-5-2020;Ommen;0;0;0;0;0;0
2-6-2020;Ommen;2;11,1;0;0;0;0
16-6-2020;Ommen;1;5,6;0;0;0;0
30-6-2020;Ommen;0;0;0;0;0;0
14-7-2020;Ommen;0;0;0;0;0;0
28-7-2020;Ommen;1;5,6;0;0;0;0
11-8-2020;Ommen;0;0;0;0;0;0
10-3-2020;Oost Gelre;0;0;0;0;0;0
25-3-2020;Oost Gelre;5;16,9;2;6,8;0;0
7-4-2020;Oost Gelre;18;60,8;6;20,3;3;10,1
21-4-2020;Oost Gelre;22;74,3;3;10,1;2;6,8
5-5-2020;Oost Gelre;6;20,3;1;3,4;1;3,4
19-5-2020;Oost Gelre;3;10,1;2;6,8;0;0
2-6-2020;Oost Gelre;11;37,1;0;0;0;0
16-6-2020;Oost Gelre;3;10,1;0;0;0;0
30-6-2020;Oost Gelre;10;33,8;1;3,4;0;0
14-7-2020;Oost Gelre;0;0;0;0;0;0
28-7-2020;Oost Gelre;1;3,4;0;0;0;0
11-8-2020;Oost Gelre;0;0;0;0;0;0
10-3-2020;Oosterhout;2;3,6;1;1,8;0;0
25-3-2020;Oosterhout;24;42,9;13;23,2;1;1,8
7-4-2020;Oosterhout;36;64,3;20;35,7;7;12,5
21-4-2020;Oosterhout;21;37,5;2;3,6;4;7,1
5-5-2020;Oosterhout;23;41,1;4;7,1;2;3,6
19-5-2020;Oosterhout;16;28,6;4;7,1;2;3,6
2-6-2020;Oosterhout;6;10,7;0;0;0;0
16-6-2020;Oosterhout;3;5,4;0;0;1;1,8
30-6-2020;Oosterhout;1;1,8;0;0;0;0
14-7-2020;Oosterhout;4;7,1;0;0;0;0
28-7-2020;Oosterhout;11;19,6;0;0;0;0
11-8-2020;Oosterhout;21;37,5;0;0;0;0
10-3-2020;Ooststellingwerf;0;0;0;0;0;0
25-3-2020;Ooststellingwerf;1;3,9;2;7,9;0;0
7-4-2020;Ooststellingwerf;1;3,9;0;0;0;0
21-4-2020;Ooststellingwerf;3;11,8;1;3,9;0;0
5-5-2020;Ooststellingwerf;2;7,9;0;0;0;0
19-5-2020;Ooststellingwerf;0;0;0;0;0;0
2-6-2020;Ooststellingwerf;0;0;0;0;0;0
16-6-2020;Ooststellingwerf;0;0;0;0;0;0
30-6-2020;Ooststellingwerf;0;0;0;0;0;0
14-7-2020;Ooststellingwerf;0;0;0;0;0;0
28-7-2020;Ooststellingwerf;1;3,9;0;0;0;0
11-8-2020;Ooststellingwerf;0;0;0;0;0;0
10-3-2020;Oostzaan;0;0;0;0;0;0
25-3-2020;Oostzaan;6;61,6;1;10,3;0;0
7-4-2020;Oostzaan;11;113;6;61,6;0;0
21-4-2020;Oostzaan;6;61,6;2;20,5;1;10,3
5-5-2020;Oostzaan;3;30,8;1;10,3;0;0
19-5-2020;Oostzaan;0;0;0;0;1;10,3
2-6-2020;Oostzaan;0;0;0;0;0;0
16-6-2020;Oostzaan;0;0;0;0;0;0
30-6-2020;Oostzaan;0;0;0;0;0;0
14-7-2020;Oostzaan;0;0;0;0;0;0
28-7-2020;Oostzaan;3;30,8;0;0;0;0
11-8-2020;Oostzaan;4;41,1;0;0;0;0
10-3-2020;Opmeer;0;0;0;0;0;0
25-3-2020;Opmeer;0;0;1;8,4;0;0
7-4-2020;Opmeer;3;25,3;0;0;0;0
21-4-2020;Opmeer;4;33,8;0;0;1;8,4
5-5-2020;Opmeer;1;8,4;0;0;0;0
19-5-2020;Opmeer;0;0;0;0;0;0
2-6-2020;Opmeer;0;0;0;0;0;0
16-6-2020;Opmeer;0;0;0;0;0;0
30-6-2020;Opmeer;0;0;0;0;0;0
14-7-2020;Opmeer;0;0;0;0;0;0
28-7-2020;Opmeer;1;8,4;0;0;0;0
11-8-2020;Opmeer;0;0;0;0;0;0
10-3-2020;Opsterland;2;6,7;0;0;0;0
25-3-2020;Opsterland;2;6,7;1;3,4;0;0
7-4-2020;Opsterland;7;23,5;3;10,1;0;0
21-4-2020;Opsterland;10;33,6;1;3,4;0;0
5-5-2020;Opsterland;2;6,7;1;3,4;0;0
19-5-2020;Opsterland;0;0;0;0;0;0
2-6-2020;Opsterland;0;0;0;0;0;0
16-6-2020;Opsterland;0;0;0;0;0;0
30-6-2020;Opsterland;0;0;0;0;0;0
14-7-2020;Opsterland;0;0;0;0;0;0
28-7-2020;Opsterland;0;0;0;0;0;0
11-8-2020;Opsterland;0;0;0;0;0;0
10-3-2020;Oss;2;2,2;2;2,2;0;0
25-3-2020;Oss;101;109,9;59;64,2;9;9,8
7-4-2020;Oss;174;189,3;66;71,8;53;57,7
21-4-2020;Oss;136;148;17;18,5;19;20,7
5-5-2020;Oss;38;41,3;2;2,2;5;5,4
19-5-2020;Oss;8;8,7;0;0;1;1,1
2-6-2020;Oss;12;13,1;0;0;0;0
16-6-2020;Oss;13;14,1;0;0;0;0
30-6-2020;Oss;8;8,7;0;0;0;0
14-7-2020;Oss;1;1,1;0;0;0;0
28-7-2020;Oss;2;2,2;0;0;0;0
11-8-2020;Oss;18;19,6;0;0;1;1,1
10-3-2020;Oude IJsselstreek;0;0;0;0;0;0
25-3-2020;Oude IJsselstreek;4;10,2;4;10,2;0;0
7-4-2020;Oude IJsselstreek;24;60,9;11;27,9;4;10,2
21-4-2020;Oude IJsselstreek;32;81,2;3;7,6;2;5,1
5-5-2020;Oude IJsselstreek;15;38,1;1;2,5;3;7,6
19-5-2020;Oude IJsselstreek;0;0;0;0;0;0
2-6-2020;Oude IJsselstreek;3;7,6;0;0;0;0
16-6-2020;Oude IJsselstreek;0;0;0;0;0;0
30-6-2020;Oude IJsselstreek;0;0;0;0;0;0
14-7-2020;Oude IJsselstreek;0;0;0;0;0;0
28-7-2020;Oude IJsselstreek;0;0;0;0;0;0
11-8-2020;Oude IJsselstreek;2;5,1;0;0;0;0
10-3-2020;Ouder-Amstel;0;0;0;0;0;0
25-3-2020;Ouder-Amstel;9;64,2;2;14,3;0;0
7-4-2020;Ouder-Amstel;8;57;3;21,4;0;0
21-4-2020;Ouder-Amstel;8;57;0;0;0;0
5-5-2020;Ouder-Amstel;7;49,9;0;0;0;0
19-5-2020;Ouder-Amstel;1;7,1;0;0;0;0
2-6-2020;Ouder-Amstel;0;0;0;0;0;0
16-6-2020;Ouder-Amstel;5;35,6;0;0;0;0
30-6-2020;Ouder-Amstel;1;7,1;0;0;0;0
14-7-2020;Ouder-Amstel;0;0;0;0;0;0
28-7-2020;Ouder-Amstel;1;7,1;0;0;0;0
11-8-2020;Ouder-Amstel;11;78,4;0;0;0;0
10-3-2020;Oudewater;0;0;0;0;0;0
25-3-2020;Oudewater;11;107,5;13;127,1;1;9,8
7-4-2020;Oudewater;26;254,2;10;97,8;4;39,1
21-4-2020;Oudewater;9;88;1;9,8;2;19,6
5-5-2020;Oudewater;5;48,9;1;9,8;1;9,8
19-5-2020;Oudewater;3;29,3;0;0;0;0
2-6-2020;Oudewater;3;29,3;0;0;0;0
16-6-2020;Oudewater;0;0;0;0;0;0
30-6-2020;Oudewater;0;0;0;0;0;0
14-7-2020;Oudewater;1;9,8;0;0;0;0
28-7-2020;Oudewater;4;39,1;0;0;0;0
11-8-2020;Oudewater;2;19,6;0;0;0;0
10-3-2020;Overbetuwe;0;0;3;6,3;0;0
25-3-2020;Overbetuwe;40;83,5;25;52,2;3;6,3
7-4-2020;Overbetuwe;38;79,3;21;43,8;8;16,7
21-4-2020;Overbetuwe;29;60,5;6;12,5;2;4,2
5-5-2020;Overbetuwe;13;27,1;0;0;2;4,2
19-5-2020;Overbetuwe;5;10,4;0;0;1;2,1
2-6-2020;Overbetuwe;5;10,4;0;0;0;0
16-6-2020;Overbetuwe;5;10,4;0;0;0;0
30-6-2020;Overbetuwe;1;2,1;0;0;0;0
14-7-2020;Overbetuwe;2;4,2;0;0;0;0
28-7-2020;Overbetuwe;2;4,2;0;0;0;0
11-8-2020;Overbetuwe;2;4,2;0;0;0;0
10-3-2020;Papendrecht;0;0;0;0;0;0
25-3-2020;Papendrecht;6;18,7;1;3,1;0;0
7-4-2020;Papendrecht;14;43,6;6;18,7;2;6,2
21-4-2020;Papendrecht;23;71,6;0;0;4;12,4
5-5-2020;Papendrecht;13;40,5;1;3,1;0;0
19-5-2020;Papendrecht;10;31,1;1;3,1;0;0
2-6-2020;Papendrecht;4;12,4;0;0;1;3,1
16-6-2020;Papendrecht;5;15,6;0;0;0;0
30-6-2020;Papendrecht;5;15,6;0;0;0;0
14-7-2020;Papendrecht;0;0;0;0;0;0
28-7-2020;Papendrecht;4;12,4;0;0;1;3,1
11-8-2020;Papendrecht;6;18,7;0;0;0;0
10-3-2020;Peel en Maas;3;6,9;3;6,9;0;0
25-3-2020;Peel en Maas;97;223,4;71;163,5;17;39,1
7-4-2020;Peel en Maas;100;230,3;56;129;31;71,4
21-4-2020;Peel en Maas;44;101,3;9;20,7;8;18,4
5-5-2020;Peel en Maas;16;36,8;2;4,6;3;6,9
19-5-2020;Peel en Maas;5;11,5;1;2,3;3;6,9
2-6-2020;Peel en Maas;7;16,1;0;0;2;4,6
16-6-2020;Peel en Maas;4;9,2;0;0;0;0
30-6-2020;Peel en Maas;1;2,3;0;0;0;0
14-7-2020;Peel en Maas;0;0;0;0;0;0
28-7-2020;Peel en Maas;3;6,9;0;0;1;2,3
11-8-2020;Peel en Maas;4;9,2;0;0;0;0
10-3-2020;Pekela;0;0;1;8,2;0;0
25-3-2020;Pekela;2;16,4;1;8,2;0;0
7-4-2020;Pekela;2;16,4;2;16,4;0;0
21-4-2020;Pekela;1;8,2;0;0;0;0
5-5-2020;Pekela;0;0;0;0;0;0
19-5-2020;Pekela;0;0;0;0;0;0
2-6-2020;Pekela;0;0;0;0;0;0
16-6-2020;Pekela;0;0;0;0;0;0
30-6-2020;Pekela;0;0;0;0;0;0
14-7-2020;Pekela;0;0;0;0;0;0
28-7-2020;Pekela;0;0;0;0;0;0
11-8-2020;Pekela;1;8,2;0;0;0;0
10-3-2020;Pijnacker-Nootdorp;4;7,2;0;0;0;0
25-3-2020;Pijnacker-Nootdorp;12;21,7;7;12,7;0;0
7-4-2020;Pijnacker-Nootdorp;26;47;10;18,1;5;9
21-4-2020;Pijnacker-Nootdorp;46;83,2;4;7,2;3;5,4
5-5-2020;Pijnacker-Nootdorp;23;41,6;2;3,6;6;10,8
19-5-2020;Pijnacker-Nootdorp;5;9;0;0;1;1,8
2-6-2020;Pijnacker-Nootdorp;2;3,6;0;0;1;1,8
16-6-2020;Pijnacker-Nootdorp;5;9;0;0;0;0
30-6-2020;Pijnacker-Nootdorp;3;5,4;0;0;0;0
14-7-2020;Pijnacker-Nootdorp;11;19,9;0;0;0;0
28-7-2020;Pijnacker-Nootdorp;6;10,8;0;0;0;0
11-8-2020;Pijnacker-Nootdorp;27;48,8;0;0;0;0
10-3-2020;Purmerend;1;1,2;1;1,2;0;0
25-3-2020;Purmerend;37;45,5;22;27,1;1;1,2
7-4-2020;Purmerend;74;91,1;31;38,2;9;11,1
21-4-2020;Purmerend;61;75,1;8;9,8;11;13,5
5-5-2020;Purmerend;29;35,7;1;1,2;9;11,1
19-5-2020;Purmerend;10;12,3;1;1,2;2;2,5
2-6-2020;Purmerend;3;3,7;0;0;2;2,5
16-6-2020;Purmerend;10;12,3;1;1,2;1;1,2
30-6-2020;Purmerend;1;1,2;0;0;0;0
14-7-2020;Purmerend;2;2,5;0;0;0;0
28-7-2020;Purmerend;1;1,2;0;0;0;0
11-8-2020;Purmerend;27;33,2;1;1,2;0;0
10-3-2020;Putten;0;0;0;0;0;0
25-3-2020;Putten;5;20,7;3;12,4;0;0
7-4-2020;Putten;10;41,5;4;16,6;0;0
21-4-2020;Putten;3;12,4;0;0;0;0
5-5-2020;Putten;5;20,7;0;0;0;0
19-5-2020;Putten;1;4,1;0;0;0;0
2-6-2020;Putten;5;20,7;2;8,3;0;0
16-6-2020;Putten;5;20,7;0;0;0;0
30-6-2020;Putten;2;8,3;0;0;0;0
14-7-2020;Putten;0;0;0;0;0;0
28-7-2020;Putten;0;0;0;0;0;0
11-8-2020;Putten;5;20,7;0;0;0;0
10-3-2020;Raalte;0;0;0;0;0;0
25-3-2020;Raalte;10;26,5;9;23,9;0;0
7-4-2020;Raalte;29;76,9;9;23,9;7;18,6
21-4-2020;Raalte;75;198,9;3;8;4;10,6
5-5-2020;Raalte;28;74,2;1;2,7;5;13,3
19-5-2020;Raalte;6;15,9;0;0;1;2,7
2-6-2020;Raalte;2;5,3;0;0;0;0
16-6-2020;Raalte;1;2,7;0;0;0;0
30-6-2020;Raalte;4;10,6;0;0;0;0
14-7-2020;Raalte;0;0;0;0;0;0
28-7-2020;Raalte;1;2,7;0;0;0;0
11-8-2020;Raalte;2;5,3;0;0;0;0
10-3-2020;Reimerswaal;1;4,4;2;8,8;0;0
25-3-2020;Reimerswaal;6;26,4;2;8,8;1;4,4
7-4-2020;Reimerswaal;5;22;0;0;1;4,4
21-4-2020;Reimerswaal;13;57,2;0;0;0;0
5-5-2020;Reimerswaal;3;13,2;0;0;0;0
19-5-2020;Reimerswaal;1;4,4;0;0;0;0
2-6-2020;Reimerswaal;2;8,8;0;0;0;0
16-6-2020;Reimerswaal;1;4,4;0;0;0;0
30-6-2020;Reimerswaal;0;0;0;0;0;0
14-7-2020;Reimerswaal;0;0;0;0;0;0
28-7-2020;Reimerswaal;5;22;0;0;0;0
11-8-2020;Reimerswaal;0;0;0;0;0;0
10-3-2020;Renkum;7;22,3;1;3,2;0;0
25-3-2020;Renkum;6;19,1;4;12,7;0;0
7-4-2020;Renkum;19;60,5;8;25,5;0;0
21-4-2020;Renkum;24;76,4;1;3,2;4;12,7
5-5-2020;Renkum;9;28,6;0;0;2;6,4
19-5-2020;Renkum;2;6,4;0;0;0;0
2-6-2020;Renkum;9;28,6;0;0;1;3,2
16-6-2020;Renkum;2;6,4;0;0;0;0
30-6-2020;Renkum;0;0;0;0;0;0
14-7-2020;Renkum;2;6,4;0;0;0;0
28-7-2020;Renkum;1;3,2;0;0;0;0
11-8-2020;Renkum;2;6,4;0;0;0;0
10-3-2020;Renswoude;0;0;0;0;0;0
25-3-2020;Renswoude;0;0;1;18,4;0;0
7-4-2020;Renswoude;8;147;4;73,5;2;36,7
21-4-2020;Renswoude;8;147;0;0;3;55,1
5-5-2020;Renswoude;3;55,1;0;0;0;0
19-5-2020;Renswoude;0;0;0;0;0;0
2-6-2020;Renswoude;0;0;0;0;0;0
16-6-2020;Renswoude;0;0;0;0;0;0
30-6-2020;Renswoude;0;0;0;0;0;0
14-7-2020;Renswoude;0;0;0;0;0;0
28-7-2020;Renswoude;0;0;0;0;0;0
11-8-2020;Renswoude;0;0;0;0;0;0
10-3-2020;Reusel-De Mierden;0;0;0;0;0;0
25-3-2020;Reusel-De Mierden;5;38,1;3;22,9;0;0
7-4-2020;Reusel-De Mierden;8;61;5;38,1;0;0
21-4-2020;Reusel-De Mierden;8;61;1;7,6;2;15,3
5-5-2020;Reusel-De Mierden;1;7,6;1;7,6;0;0
19-5-2020;Reusel-De Mierden;1;7,6;0;0;0;0
2-6-2020;Reusel-De Mierden;0;0;0;0;0;0
16-6-2020;Reusel-De Mierden;0;0;0;0;0;0
30-6-2020;Reusel-De Mierden;1;7,6;0;0;0;0
14-7-2020;Reusel-De Mierden;0;0;0;0;0;0
