Date_of_report;Date_of_measurement;Wave;Region_code;Region_name;Subgroup_category;Subgroup;Indicator_category;Indicator;Sample_size;Figure_type;Value;Lower_limit;Upper_limit;Change_wrt_previous_measurement
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;40-54;Helpen_regels;Hoest_niest_in_elleboog;1324;Percentage;73.9;71.3;76.4;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;55-69;Helpen_regels;Hoest_niest_in_elleboog;1272;Percentage;78.2;75.6;80.7;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;70+;Helpen_regels;Hoest_niest_in_elleboog;937;Percentage;77;74;79.8;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Geslacht;Man;Helpen_regels;Hoest_niest_in_elleboog;2552;Percentage;71;69;72.9;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Geslacht;Vrouw;Helpen_regels;Hoest_niest_in_elleboog;2742;Percentage;75.8;74;77.5;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Opleiding;Laag;Helpen_regels;Hoest_niest_in_elleboog;1111;Percentage;73.1;70;75.9;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Opleiding;Midden;Helpen_regels;Hoest_niest_in_elleboog;2209;Percentage;74.1;72.1;76;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Opleiding;Hoog;Helpen_regels;Hoest_niest_in_elleboog;1974;Percentage;72.9;70.7;75;0
2021-01-05 10:00:00;2020-12-14;05;VR01;Groningen;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;208;Percentage;72.4;65.7;78.2;1
2021-01-05 10:00:00;2020-12-14;05;VR02;Fryslân;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;203;Percentage;71.6;64.8;77.6;0
2021-01-05 10:00:00;2020-12-14;05;VR03;Drenthe;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;219;Percentage;74.2;67.8;79.7;0
2021-01-05 10:00:00;2020-12-14;05;VR04;IJsselland;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;202;Percentage;71.7;64.9;77.7;0
2021-01-05 10:00:00;2020-12-14;05;VR05;Twente;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;219;Percentage;73.9;67.6;79.4;0
2021-01-05 10:00:00;2020-12-14;05;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;213;Percentage;71.4;64.8;77.3;0
2021-01-05 10:00:00;2020-12-14;05;VR07;Gelderland-Midden;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;222;Percentage;72.9;66.6;78.5;0
2021-01-05 10:00:00;2020-12-14;05;VR08;Gelderland-Zuid;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;220;Percentage;74.5;68.1;80;0
2021-01-05 10:00:00;2020-12-14;05;VR09;Utrecht;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;252;Percentage;70.2;63.8;75.9;0
2021-01-05 10:00:00;2020-12-14;05;VR10;Noord-Holland-Noord;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;235;Percentage;71.9;65.8;77.4;0
2021-01-05 10:00:00;2020-12-14;05;VR11;Zaanstreek-Waterland;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;183;Percentage;76.5;69.5;82.3;0
2021-01-05 10:00:00;2020-12-14;05;VR12;Kennemerland;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;201;Percentage;73.6;66.8;79.4;0
2021-01-05 10:00:00;2020-12-14;05;VR13;Amsterdam-Amstelland;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;206;Percentage;80.5;74.2;85.5;0
2021-01-05 10:00:00;2020-12-14;05;VR14;Gooi en Vechtstreek;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;113;Percentage;66.8;57.1;75.4;0
2021-01-05 10:00:00;2020-12-14;05;VR15;Haaglanden;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;210;Percentage;77.5;71.2;82.8;0
2021-01-05 10:00:00;2020-12-14;05;VR16;Hollands-Midden;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;228;Percentage;77.5;71.6;82.5;1
2021-01-05 10:00:00;2020-12-14;05;VR17;Rotterdam-Rijnmond;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;218;Percentage;72.2;65.7;77.8;0
2021-01-05 10:00:00;2020-12-14;05;VR18;Zuid-Holland-Zuid;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;234;Percentage;75;68.9;80.3;0
2021-01-05 10:00:00;2020-12-14;05;VR19;Zeeland;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;210;Percentage;73.3;66.5;79.1;0
2021-01-05 10:00:00;2020-12-14;05;VR20;Midden- en West-Brabant;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;242;Percentage;69.6;63.4;75.1;0
2021-01-05 10:00:00;2020-12-14;05;VR21;Brabant-Noord;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;202;Percentage;71.9;65.2;77.7;0
2021-01-05 10:00:00;2020-12-14;05;VR22;Brabant-Zuidoost;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;226;Percentage;70.2;63.8;76;0
2021-01-05 10:00:00;2020-12-14;05;VR23;Limburg-Noord;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;217;Percentage;77;70.7;82.2;1
2021-01-05 10:00:00;2020-12-14;05;VR24;Limburg-Zuid;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;207;Percentage;72.6;66;78.4;0
2021-01-05 10:00:00;2020-12-14;05;VR25;Flevoland;Alle;Totaal;Helpen_regels;Hoest_niest_in_elleboog;204;Percentage;76.7;70.1;82.3;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;5294;Percentage;82.3;81.1;83.3;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;16-24;Helpen_regels;Houd_1_5m_afstand;636;Percentage;73.8;69.8;77.4;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;25-39;Helpen_regels;Houd_1_5m_afstand;1125;Percentage;78;75.3;80.4;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;40-54;Helpen_regels;Houd_1_5m_afstand;1324;Percentage;80.1;77.7;82.4;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;55-69;Helpen_regels;Houd_1_5m_afstand;1272;Percentage;89.2;87.2;91;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;70+;Helpen_regels;Houd_1_5m_afstand;937;Percentage;88.2;85.8;90.2;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Geslacht;Man;Helpen_regels;Houd_1_5m_afstand;2552;Percentage;82.8;81.1;84.3;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Geslacht;Vrouw;Helpen_regels;Houd_1_5m_afstand;2742;Percentage;81.7;80.1;83.3;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Opleiding;Laag;Helpen_regels;Houd_1_5m_afstand;1111;Percentage;79.7;76.9;82.2;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Opleiding;Midden;Helpen_regels;Houd_1_5m_afstand;2209;Percentage;80.5;78.6;82.2;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Opleiding;Hoog;Helpen_regels;Houd_1_5m_afstand;1974;Percentage;85.6;83.8;87.2;0
2021-01-05 10:00:00;2020-12-14;05;VR01;Groningen;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;208;Percentage;82.7;76.8;87.3;0
2021-01-05 10:00:00;2020-12-14;05;VR02;Fryslân;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;203;Percentage;81.8;75.4;86.8;0
2021-01-05 10:00:00;2020-12-14;05;VR03;Drenthe;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;219;Percentage;84.1;78.5;88.4;0
2021-01-05 10:00:00;2020-12-14;05;VR04;IJsselland;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;202;Percentage;82.6;76.5;87.3;0
2021-01-05 10:00:00;2020-12-14;05;VR05;Twente;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;219;Percentage;84;78.6;88.3;0
2021-01-05 10:00:00;2020-12-14;05;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;213;Percentage;84.3;78.4;88.7;0
2021-01-05 10:00:00;2020-12-14;05;VR07;Gelderland-Midden;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;222;Percentage;88.5;83.4;92.1;1
2021-01-05 10:00:00;2020-12-14;05;VR08;Gelderland-Zuid;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;220;Percentage;84.4;78.8;88.8;0
2021-01-05 10:00:00;2020-12-14;05;VR09;Utrecht;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;252;Percentage;80.6;75;85.1;0
2021-01-05 10:00:00;2020-12-14;05;VR10;Noord-Holland-Noord;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;235;Percentage;80.5;74.8;85.1;0
2021-01-05 10:00:00;2020-12-14;05;VR11;Zaanstreek-Waterland;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;183;Percentage;83.6;77.2;88.5;0
2021-01-05 10:00:00;2020-12-14;05;VR12;Kennemerland;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;201;Percentage;80.5;74.4;85.4;0
2021-01-05 10:00:00;2020-12-14;05;VR13;Amsterdam-Amstelland;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;206;Percentage;84;78;88.6;1
2021-01-05 10:00:00;2020-12-14;05;VR14;Gooi en Vechtstreek;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;113;Percentage;80;71.2;86.6;0
2021-01-05 10:00:00;2020-12-14;05;VR15;Haaglanden;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;210;Percentage;83.3;77.5;87.8;0
2021-01-05 10:00:00;2020-12-14;05;VR16;Hollands-Midden;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;228;Percentage;83.1;77.6;87.5;0
2021-01-05 10:00:00;2020-12-14;05;VR17;Rotterdam-Rijnmond;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;218;Percentage;81;75.2;85.8;0
2021-01-05 10:00:00;2020-12-14;05;VR18;Zuid-Holland-Zuid;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;234;Percentage;87.5;82.7;91.1;0
2021-01-05 10:00:00;2020-12-14;05;VR19;Zeeland;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;210;Percentage;84;78.3;88.5;0
2021-01-05 10:00:00;2020-12-14;05;VR20;Midden- en West-Brabant;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;242;Percentage;76.8;71;81.8;0
2021-01-05 10:00:00;2020-12-14;05;VR21;Brabant-Noord;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;202;Percentage;80;73.9;85;0
2021-01-05 10:00:00;2020-12-14;05;VR22;Brabant-Zuidoost;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;226;Percentage;81;75.2;85.6;0
2021-01-05 10:00:00;2020-12-14;05;VR23;Limburg-Noord;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;217;Percentage;78.3;72.1;83.4;0
2021-01-05 10:00:00;2020-12-14;05;VR24;Limburg-Zuid;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;207;Percentage;83.9;78.1;88.4;0
2021-01-05 10:00:00;2020-12-14;05;VR25;Flevoland;Alle;Totaal;Helpen_regels;Houd_1_5m_afstand;204;Percentage;81.4;75.1;86.4;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;5294;Percentage;55.8;54.4;57.3;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;16-24;Helpen_regels;Ontvang_max_bezoekers_thuis;636;Percentage;49.1;44.9;53.4;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;25-39;Helpen_regels;Ontvang_max_bezoekers_thuis;1125;Percentage;51.2;48.1;54.4;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;40-54;Helpen_regels;Ontvang_max_bezoekers_thuis;1324;Percentage;53.9;51;56.8;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;55-69;Helpen_regels;Ontvang_max_bezoekers_thuis;1272;Percentage;61;58;63.9;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;70+;Helpen_regels;Ontvang_max_bezoekers_thuis;937;Percentage;62.9;59.5;66.2;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Geslacht;Man;Helpen_regels;Ontvang_max_bezoekers_thuis;2552;Percentage;54;51.9;56.1;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Geslacht;Vrouw;Helpen_regels;Ontvang_max_bezoekers_thuis;2742;Percentage;57.6;55.6;59.6;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Opleiding;Laag;Helpen_regels;Ontvang_max_bezoekers_thuis;1111;Percentage;52.9;49.6;56.2;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Opleiding;Midden;Helpen_regels;Ontvang_max_bezoekers_thuis;2209;Percentage;53.4;51.1;55.6;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Opleiding;Hoog;Helpen_regels;Ontvang_max_bezoekers_thuis;1974;Percentage;60.1;57.7;62.4;1
2021-01-05 10:00:00;2020-12-14;05;VR01;Groningen;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;208;Percentage;61.7;54.8;68.2;1
2021-01-05 10:00:00;2020-12-14;05;VR02;Fryslân;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;203;Percentage;54.3;47.1;61.2;0
2021-01-05 10:00:00;2020-12-14;05;VR03;Drenthe;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;219;Percentage;57.4;50.6;63.9;1
2021-01-05 10:00:00;2020-12-14;05;VR04;IJsselland;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;202;Percentage;54.1;47.1;61;0
2021-01-05 10:00:00;2020-12-14;05;VR05;Twente;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;219;Percentage;58.3;51.6;64.7;1
2021-01-05 10:00:00;2020-12-14;05;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;213;Percentage;57.7;50.7;64.3;0
2021-01-05 10:00:00;2020-12-14;05;VR07;Gelderland-Midden;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;222;Percentage;57.6;50.9;64.1;1
2021-01-05 10:00:00;2020-12-14;05;VR08;Gelderland-Zuid;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;220;Percentage;59.2;52.3;65.8;0
2021-01-05 10:00:00;2020-12-14;05;VR09;Utrecht;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;252;Percentage;55;48.5;61.4;0
2021-01-05 10:00:00;2020-12-14;05;VR10;Noord-Holland-Noord;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;235;Percentage;53.5;47;59.8;0
2021-01-05 10:00:00;2020-12-14;05;VR11;Zaanstreek-Waterland;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;183;Percentage;53.2;45.6;60.7;0
2021-01-05 10:00:00;2020-12-14;05;VR12;Kennemerland;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;201;Percentage;54.6;47.4;61.6;0
2021-01-05 10:00:00;2020-12-14;05;VR13;Amsterdam-Amstelland;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;206;Percentage;58.9;51.7;65.6;0
2021-01-05 10:00:00;2020-12-14;05;VR14;Gooi en Vechtstreek;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;113;Percentage;54;44.3;63.5;0
2021-01-05 10:00:00;2020-12-14;05;VR15;Haaglanden;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;210;Percentage;60.2;53.3;66.7;0
2021-01-05 10:00:00;2020-12-14;05;VR16;Hollands-Midden;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;228;Percentage;61.2;54.6;67.5;1
2021-01-05 10:00:00;2020-12-14;05;VR17;Rotterdam-Rijnmond;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;218;Percentage;53.8;47;60.4;0
2021-01-05 10:00:00;2020-12-14;05;VR18;Zuid-Holland-Zuid;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;234;Percentage;60.2;53.6;66.5;0
2021-01-05 10:00:00;2020-12-14;05;VR19;Zeeland;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;210;Percentage;56.2;49.1;63;1
2021-01-05 10:00:00;2020-12-14;05;VR20;Midden- en West-Brabant;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;242;Percentage;46.8;40.5;53.2;0
2021-01-05 10:00:00;2020-12-14;05;VR21;Brabant-Noord;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;202;Percentage;59.6;52.5;66.4;1
2021-01-05 10:00:00;2020-12-14;05;VR22;Brabant-Zuidoost;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;226;Percentage;52.3;45.6;58.9;0
2021-01-05 10:00:00;2020-12-14;05;VR23;Limburg-Noord;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;217;Percentage;55.6;48.8;62.2;0
2021-01-05 10:00:00;2020-12-14;05;VR24;Limburg-Zuid;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;207;Percentage;50.2;43.3;57.1;0
2021-01-05 10:00:00;2020-12-14;05;VR25;Flevoland;Alle;Totaal;Helpen_regels;Ontvang_max_bezoekers_thuis;204;Percentage;50.9;43.8;58;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;5294;Percentage;90.3;89.4;91.2;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;16-24;Helpen_regels;Vermijd_drukke_plekken;636;Percentage;85.7;82.3;88.5;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;25-39;Helpen_regels;Vermijd_drukke_plekken;1125;Percentage;88.2;86;90;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;40-54;Helpen_regels;Vermijd_drukke_plekken;1324;Percentage;89.8;87.9;91.5;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;55-69;Helpen_regels;Vermijd_drukke_plekken;1272;Percentage;94.1;92.5;95.4;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;70+;Helpen_regels;Vermijd_drukke_plekken;937;Percentage;92.6;90.5;94.2;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Geslacht;Man;Helpen_regels;Vermijd_drukke_plekken;2552;Percentage;89.9;88.5;91.1;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Geslacht;Vrouw;Helpen_regels;Vermijd_drukke_plekken;2742;Percentage;90.8;89.6;91.9;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Opleiding;Laag;Helpen_regels;Vermijd_drukke_plekken;1111;Percentage;87.8;85.5;89.9;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Opleiding;Midden;Helpen_regels;Vermijd_drukke_plekken;2209;Percentage;89.2;87.7;90.6;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Opleiding;Hoog;Helpen_regels;Vermijd_drukke_plekken;1974;Percentage;92.9;91.6;94.1;1
2021-01-05 10:00:00;2020-12-14;05;VR01;Groningen;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;208;Percentage;92.1;87.4;95.2;0
2021-01-05 10:00:00;2020-12-14;05;VR02;Fryslân;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;203;Percentage;89.8;84.4;93.5;0
2021-01-05 10:00:00;2020-12-14;05;VR03;Drenthe;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;219;Percentage;88.5;83.4;92.2;0
2021-01-05 10:00:00;2020-12-14;05;VR04;IJsselland;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;202;Percentage;90.5;85.5;93.8;0
2021-01-05 10:00:00;2020-12-14;05;VR05;Twente;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;219;Percentage;93.2;89.1;95.8;0
2021-01-05 10:00:00;2020-12-14;05;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;213;Percentage;91.5;86.7;94.7;0
2021-01-05 10:00:00;2020-12-14;05;VR07;Gelderland-Midden;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;222;Percentage;93.5;89.3;96.2;0
2021-01-05 10:00:00;2020-12-14;05;VR08;Gelderland-Zuid;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;220;Percentage;91.6;86.8;94.7;0
2021-01-05 10:00:00;2020-12-14;05;VR09;Utrecht;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;252;Percentage;88.9;84.2;92.4;0
2021-01-05 10:00:00;2020-12-14;05;VR10;Noord-Holland-Noord;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;235;Percentage;88.4;83.6;92;0
2021-01-05 10:00:00;2020-12-14;05;VR11;Zaanstreek-Waterland;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;183;Percentage;88.1;82.2;92.3;0
2021-01-05 10:00:00;2020-12-14;05;VR12;Kennemerland;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;201;Percentage;92;87.3;95;0
2021-01-05 10:00:00;2020-12-14;05;VR13;Amsterdam-Amstelland;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;206;Percentage;87.9;82.5;91.8;0
2021-01-05 10:00:00;2020-12-14;05;VR14;Gooi en Vechtstreek;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;113;Percentage;93.4;86.7;96.8;0
2021-01-05 10:00:00;2020-12-14;05;VR15;Haaglanden;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;210;Percentage;90.7;85.8;94;0
2021-01-05 10:00:00;2020-12-14;05;VR16;Hollands-Midden;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;228;Percentage;92.4;87.9;95.2;1
2021-01-05 10:00:00;2020-12-14;05;VR17;Rotterdam-Rijnmond;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;218;Percentage;88.2;83.1;91.9;0
2021-01-05 10:00:00;2020-12-14;05;VR18;Zuid-Holland-Zuid;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;234;Percentage;93.6;89.5;96.1;0
2021-01-05 10:00:00;2020-12-14;05;VR19;Zeeland;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;210;Percentage;92.9;88.3;95.7;0
2021-01-05 10:00:00;2020-12-14;05;VR20;Midden- en West-Brabant;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;242;Percentage;88.9;84.1;92.4;0
2021-01-05 10:00:00;2020-12-14;05;VR21;Brabant-Noord;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;202;Percentage;88.6;83.1;92.5;0
2021-01-05 10:00:00;2020-12-14;05;VR22;Brabant-Zuidoost;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;226;Percentage;91.3;86.8;94.4;0
2021-01-05 10:00:00;2020-12-14;05;VR23;Limburg-Noord;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;217;Percentage;91.3;86.6;94.5;0
2021-01-05 10:00:00;2020-12-14;05;VR24;Limburg-Zuid;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;207;Percentage;88.9;83.7;92.6;0
2021-01-05 10:00:00;2020-12-14;05;VR25;Flevoland;Alle;Totaal;Helpen_regels;Vermijd_drukke_plekken;204;Percentage;90.5;85.4;94;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Alle;Totaal;Helpen_regels;Was_vaak_je_handen;5294;Percentage;72.6;71.3;73.9;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;16-24;Helpen_regels;Was_vaak_je_handen;636;Percentage;64.7;60.4;68.7;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;25-39;Helpen_regels;Was_vaak_je_handen;1125;Percentage;66.8;63.9;69.7;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;40-54;Helpen_regels;Was_vaak_je_handen;1324;Percentage;73.3;70.6;75.8;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;55-69;Helpen_regels;Was_vaak_je_handen;1272;Percentage;79.2;76.6;81.5;1
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Leeftijd;70+;Helpen_regels;Was_vaak_je_handen;937;Percentage;76.9;73.9;79.7;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Geslacht;Man;Helpen_regels;Was_vaak_je_handen;2552;Percentage;69.4;67.4;71.3;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Geslacht;Vrouw;Helpen_regels;Was_vaak_je_handen;2742;Percentage;75.9;74.1;77.6;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Opleiding;Laag;Helpen_regels;Was_vaak_je_handen;1111;Percentage;70;66.8;73;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Opleiding;Midden;Helpen_regels;Was_vaak_je_handen;2209;Percentage;73.5;71.5;75.4;0
2021-01-05 10:00:00;2020-12-14;05;NL00;Nederland;Opleiding;Hoog;Helpen_regels;Was_vaak_je_handen;1974;Percentage;73.2;71.1;75.3;0
2021-01-05 10:00:00;2020-12-14;05;VR01;Groningen;Alle;Totaal;Helpen_regels;Was_vaak_je_handen;208;Percentage;75.8;69.4;81.3;0
2021-01-05 10:00:00;2020-12-14;05;VR02;Fryslân;Alle;Totaal;Helpen_regels;Was_vaak_je_handen;203;Percentage;75;68.4;80.7;0
2021-01-05 10:00:00;2020-12-14;05;VR03;Drenthe;Alle;Totaal;Helpen_regels;Was_vaak_je_handen;219;Percentage;75.2;68.8;80.6;0
2021-01-05 10:00:00;2020-12-14;05;VR04;IJsselland;Alle;Totaal;Helpen_regels;Was_vaak_je_handen;202;Percentage;67.9;61;74.1;0
2021-01-05 10:00:00;2020-12-14;05;VR05;Twente;Alle;Totaal;Helpen_regels;Was_vaak_je_handen;219;Percentage;72.9;66.5;78.4;0
2021-01-05 10:00:00;2020-12-14;05;VR06;Noord- en Oost-Gelderland;Alle;Totaal;Helpen_regels;Was_vaak_je_handen;213;Percentage;74;67.5;79.6;0
2021-01-05 10:00:00;2020-12-14;05;VR07;Gelderland-Midden;Alle;Totaal;Helpen_regels;Was_vaak_je_handen;222;Percentage;76;69.8;81.3;1
2021-01-05 10:00:00;2020-12-14;05;VR08;Gelderland-Zuid;Alle;Totaal;Helpen_regels;Was_vaak_je_handen;220;Percentage;73.6;67.2;79.1;0
