Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,X_coordinate,Y_coordinate,Postal_code,Security_region_code,Security_region_name,Percentage_in_security_region,RNA_per_ml,Representative_measurement
2020-10-05,17053,De Groote Zaag,100600,434600,2931LD,VR16,Hollands-Midden,"0,405761817812944",1844,TRUE
2020-10-05,17053,De Groote Zaag,100600,434600,2931LD,VR17,Rotterdam-Rijnmond,"0,594238182187056",1844,TRUE
2020-10-02,1044,Delfzijl,259300,592300,9936HJ,VR01,Groningen,1,51,TRUE
2020-10-05,25028,Dinteloord,84000,407500,4671TH,VR20,Midden- en West-Brabant,1,2512,TRUE
2020-10-05,28005,Dinther,165227,405407,5473XL,VR21,Brabant-Noord,1,627,TRUE
2020-10-05,9026,Dodewaard,172000,436900,6669CX,VR08,Gelderland-Zuid,1,218,TRUE
2020-10-06,2028,Dokkum,197210,593150,9101WZ,VR02,Friesland,1,282,TRUE
2020-10-06,2012,Drachten,200760,569642,9206AG,VR02,Friesland,1,0,TRUE
2020-10-04,1034,Feerwerd,227800,591300,9892TC,VR01,Groningen,1,0,TRUE
2020-10-06,2038,Franeker,166837,577207,8801JW,VR02,Friesland,1,46,TRUE
2020-10-04,1031,Gaarkeuken,217500,585000,9821TJ,VR01,Groningen,1,346,TRUE
2020-10-02,1033,Garmerwolde,240219,585040,9798TC,VR01,Groningen,1,1382,TRUE
2020-10-05,9038,Gendt,193433,431657,6691MN,VR07,Gelderland-Midden,1,852,TRUE
2020-10-05,30025,Gennep,194872,413098,6591BK,VR23,Limburg-Noord,1,447,TRUE
2020-10-05,17065,Groot-Ammers,118611,438691,2964AM,VR16,Hollands-Midden,"0,373528879232301",2154,TRUE
2020-10-05,17065,Groot-Ammers,118611,438691,2964AM,VR09,Utrecht,"0,135795763172189",2154,TRUE
2020-10-05,17065,Groot-Ammers,118611,438691,2964AM,VR18,Zuid-Holland-Zuid,"0,49067535759551",2154,TRUE
2020-10-06,2036,Grouw,183910,567340,9001ZD,VR02,Friesland,1,153,TRUE
2020-10-04,13010,Haarlem Waarderpolder,105881,489932,2031BH,VR12,Kennemerland,1,740,TRUE
2020-10-05,25025,Halsteren,76500,393800,4661PA,VR20,Midden- en West-Brabant,1,533,TRUE
2020-10-06,8026,Hattem,199400,499900,8051KE,VR06,Noord- en Oost-Gelderland,1,766,TRUE
2020-10-06,8016,Heerde,200384,489472,8181VK,VR06,Noord- en Oost-Gelderland,1,62,TRUE
2020-10-06,2031,Heerenveen,189100,553800,8447GC,VR02,Friesland,1,100,TRUE
2020-10-05,30016,Heugem,178114,314163,6247EN,VR24,Limburg-Zuid,1,130,TRUE
2020-10-05,30015,Hoensbroek,192119,324888,6433PA,VR24,Limburg-Zuid,1,353,TRUE
2020-10-06,2022,Joure,180039,554315,8512AT,VR02,Friesland,1,64,TRUE
2020-10-05,13041,Katwijk,90260,468690,2222AG,VR16,Hollands-Midden,1,823,TRUE
2020-10-05,30014,Kerkrade,201600,321700,6468XV,VR24,Limburg-Zuid,1,226,TRUE
2020-10-05,25027,Lage Zwaluwe,107818,414149,4926CZ,VR20,Midden- en West-Brabant,1,123,TRUE
2020-10-04,1029,Leek,220680,574356,9351NS,VR01,Groningen,1,102,TRUE
2020-10-06,2011,Leeuwarden,184401,578940,8937AN,VR02,Friesland,1,418,TRUE
2020-10-05,13046,Leiden Noord,93905,465514,2318BZ,VR16,Hollands-Midden,1,1098,TRUE
2020-10-06,6004,Lelystad,158268,501627,8243PE,VR25,Flevoland,1,1610,TRUE
2020-10-06,2027,Lemmer,176200,541600,8531ZX,VR02,Friesland,1,1326,TRUE
2020-10-05,30003,Limmel,177400,320200,6222NL,VR24,Limburg-Zuid,1,292,TRUE
2020-10-04,1032,Marum,213502,574380,9363TG,VR01,Groningen,1,263,TRUE
2020-10-05,30018,Meijel,188600,373400,5768PC,VR23,Limburg-Noord,1,88,TRUE
2020-10-05,9042,Millingen aan de Rijn,198791,430874,6579JC,VR08,Gelderland-Zuid,1,1449,TRUE
2020-10-05,25017,Nieuwveer,107848,404705,4823ZJ,VR20,Midden- en West-Brabant,1,1036,TRUE
2020-10-05,25016,Nieuw-Vossemeer,74100,399000,4681SN,VR20,Midden- en West-Brabant,1,1065,TRUE
2020-10-06,2002,Oosterwolde,214900,556300,8431VV,VR02,Friesland,1,0,TRUE
2020-10-05,4021,Raalte,214653,490119,8101NJ,VR04,IJsselland,"0,965717880169838",915,TRUE
2020-10-05,4021,Raalte,214653,490119,8101NJ,VR05,Twente,"0,034282119830162",915,TRUE
2020-10-05,30013,Rimburg,204500,325700,6374LS,VR24,Limburg-Zuid,1,46,TRUE
2020-10-05,27008,'s Hertogenbosch,147831,414700,5221CD,VR21,Brabant-Noord,1,973,TRUE
2020-10-06,2041,Schiermonnikoog,208491,610210,9166SL,VR02,Friesland,1,0,TRUE
2020-10-06,2017,Sint Annaparochie,171800,587500,9079MK,VR02,Friesland,1,122,TRUE
2020-10-06,2024,Sloten,172000,546200,8556XC,VR02,Friesland,1,140,TRUE
2020-10-05,30021,Stein,180600,331700,6171RN,VR24,Limburg-Zuid,1,234,TRUE
2020-10-06,2026,Terschelling,145100,598000,8881HC,VR02,Friesland,1,523,TRUE
2020-10-05,9015,Valburg,182136,435694,6675BM,VR07,Gelderland-Midden,1,1125,TRUE
2020-10-04,28006,Vinkel,159118,412520,5382JE,VR21,Brabant-Noord,1,1197,TRUE
2020-10-06,2040,Vlieland,134800,590200,8899BB,VR02,Friesland,1,103,TRUE
2020-10-06,2037,Warns,155244,544925,8722HN,VR02,Friesland,1,0,TRUE
2020-10-05,30005,Weert,179300,364200,6001AC,VR23,Limburg-Noord,1,964,TRUE
2020-10-05,12021,Wervershoof,137975,527101,1693HC,VR10,Noord-Holland-Noord,1,376,TRUE
2020-10-05,12018,Wieringen,131100,549100,1779GX,VR10,Noord-Holland-Noord,1,2118,TRUE
2020-10-05,12025,Wieringermeer,130400,538700,1775SB,VR10,Noord-Holland-Noord,1,184,TRUE
2020-10-05,30019,Wijlre,190800,315300,6321AM,VR24,Limburg-Zuid,1,323,TRUE
2020-10-05,25029,Willemstad,90600,411500,4797SC,VR20,Midden- en West-Brabant,1,2363,TRUE
2020-10-06,2016,Wolvega,195559,544588,8471AC,VR02,Friesland,1,240,TRUE
2020-10-06,2030,Workum,159300,553900,8711JH,VR02,Friesland,1,53,TRUE
2020-10-05,12010,Zaandam-Oost,119024,493720,1504NX,VR11,Zaanstreek-Waterland,1,1320,TRUE
2020-10-04,9041,Zaltbommel,146704,425192,5301KN,VR08,Gelderland-Zuid,1,149,TRUE
2020-10-06,6006,Zeewolde,163136,485509,3899AW,VR25,Flevoland,1,1570,TRUE
2020-10-04,1025,Zuidhorn 1,221500,585400,9801TA,VR01,Groningen,1,280,TRUE
2020-10-04,1023,Zuidhorn 2,221500,585400,9801TA,VR01,Groningen,1,94,TRUE
2020-10-04,13044,Zwaanshoek,101777,479776,2136LR,VR13,Amsterdam-Amstelland,"0,167393501037069",874,TRUE
2020-10-04,13044,Zwaanshoek,101777,479776,2136LR,VR16,Hollands-Midden,"0,127878530021805",874,TRUE
2020-10-04,13044,Zwaanshoek,101777,479776,2136LR,VR12,Kennemerland,"0,704727968941126",874,TRUE
2020-10-04,13005,Zwanenburg,110897,486164,1161GG,VR12,Kennemerland,1,583,TRUE
2020-10-05,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,776,TRUE
2020-10-05,20010,Camperlandpolder,40406,399510,4493PD,VR19,Zeeland,1,31,TRUE
2020-10-05,18007,Mastgat,63300,405700,4311TD,VR19,Zeeland,1,67,TRUE
2020-10-05,30024,Roermond,197034,359054,6041AH,VR23,Limburg-Noord,1,38,TRUE
2020-10-07,7002,Aalten,236500,436700,7122LA,VR06,Noord- en Oost-Gelderland,1,243,TRUE
2020-10-07,1046,Bellingwolde,274900,573000,9695XA,VR01,Groningen,1,292,TRUE
2020-10-07,30007,Bosscherveld,175697,319239,6219NW,VR24,Limburg-Zuid,1,639,TRUE
2020-10-07,18009,De Verseput,50242,411049,4321TD,VR19,Zeeland,1,213,TRUE
2020-10-07,1044,Delfzijl,259300,592300,9936HJ,VR01,Groningen,1,641,TRUE
2020-10-07,4019,Deventer,205851,476223,7414KA,VR04,IJsselland,1,690,TRUE
2020-10-07,7018,Dinxperlo,229680,430250,7091HB,VR06,Noord- en Oost-Gelderland,1,242,TRUE
2020-10-07,3030,Eelde,236400,572000,9761TD,VR03,Drenthe,1,369,TRUE
2020-10-07,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,401,TRUE
2020-10-07,12012,Everstekoog,114000,565700,1796MD,VR10,Noord-Holland-Noord,1,283,TRUE
2020-10-07,7023,Haarlo,237600,459600,7273PT,VR06,Noord- en Oost-Gelderland,1,1577,TRUE
2020-10-07,4022,Holten,225030,473360,7451NG,VR04,IJsselland,"0,265811388701328",466,TRUE
2020-10-07,4022,Holten,225030,473360,7451NG,VR05,Twente,"0,734188611298672",466,TRUE
2020-10-07,4023,Kampen,188724,509149,8263CH,VR04,IJsselland,1,467,TRUE
2020-10-07,7015,Lichtenvoorde,235700,446200,7131RB,VR06,Noord- en Oost-Gelderland,1,641,TRUE
2020-10-07,7020,Nieuwgraaf,197283,442850,6921RG,VR07,Gelderland-Midden,"0,908482384823848",499,TRUE
2020-10-07,7020,Nieuwgraaf,197283,442850,6921RG,VR06,Noord- en Oost-Gelderland,"0,0915176151761518",499,TRUE
2020-10-07,7021,Olburgen,207000,451200,7225NB,VR07,Gelderland-Midden,"0,618727775582774",1951,TRUE
2020-10-07,7021,Olburgen,207000,451200,7225NB,VR06,Noord- en Oost-Gelderland,"0,381272224417226",1951,TRUE
2020-10-07,1028,Onderdendam,235354,594013,9959PH,VR01,Groningen,1,0,TRUE
2020-10-07,1027,Oude Pekela,264800,571136,9665BZ,VR01,Groningen,1,897,TRUE
2020-10-07,30023,Panheel,189132,354020,6097NE,VR23,Limburg-Noord,1,149,TRUE
2020-10-07,4021,Raalte,214653,490119,8101NJ,VR04,IJsselland,"0,965717880169838",760,TRUE
2020-10-07,4021,Raalte,214653,490119,8101NJ,VR05,Twente,"0,034282119830162",760,TRUE
2020-10-07,7014,Ruurlo,227110,456214,7261MH,VR06,Noord- en Oost-Gelderland,1,2211,TRUE
2020-10-06,17076,Schelluinen,123868,428442,4209SZ,VR09,Utrecht,"0,168927732846334",639,TRUE
2020-10-06,17076,Schelluinen,123868,428442,4209SZ,VR18,Zuid-Holland-Zuid,"0,831072267153666",639,TRUE
2020-10-06,26005,Sleeuwijk,123500,425300,4254LB,VR20,Midden- en West-Brabant,1,874,TRUE
2020-10-07,7017,Varsseveld,228600,441200,7051GH,VR06,Noord- en Oost-Gelderland,1,769,TRUE
2020-10-06,17029,Vianen,135182,445641,4131KA,VR09,Utrecht,1,443,TRUE
2020-10-06,25003,Waalwijk,133200,413700,5145PX,VR20,Midden- en West-Brabant,1,478,TRUE
2020-10-06,25014,Waspik,124200,413000,5165NM,VR20,Midden- en West-Brabant,1,0,TRUE
2020-10-07,7006,Wehl,211600,442600,7031EB,VR06,Noord- en Oost-Gelderland,1,328,TRUE
2020-10-07,18006,Westerschouwen,42833,412362,4328NP,VR19,Zeeland,1,448,TRUE
2020-10-07,7016,Winterswijk,245363,444972,7103AX,VR06,Noord- en Oost-Gelderland,1,926,TRUE
2020-10-06,14002,Woerden,118500,455400,3449HJ,VR16,Hollands-Midden,"0,110441356763384",10099,TRUE
2020-10-06,14002,Woerden,118500,455400,3449HJ,VR09,Utrecht,"0,889558643236616",10099,TRUE
2020-10-07,7019,Zutphen,210116,463825,7202CM,VR06,Noord- en Oost-Gelderland,1,556,TRUE
2020-10-07,17057,Rozenburg,75200,437200,3181LK,VR17,Rotterdam-Rijnmond,1,606,TRUE
2020-10-06,3027,Smilde,226104,551047,9422JK,VR03,Drenthe,1,169,TRUE
2020-10-07,30011,Simpelveld,196000,316000,6369XV,VR24,Limburg-Zuid,1,301,TRUE
2020-10-07,30022,Susteren,186972,341598,6114RG,VR23,Limburg-Noord,"0,321863866",522,TRUE
2020-10-07,30022,Susteren,186972,341598,6114RG,VR24,Limburg-Zuid,"0,678136134",522,TRUE
2020-10-07,1011,Uithuizermeeden,244865,603300,9982EM,VR01,Groningen,1,705,TRUE
2020-10-07,1024,Ulrum,218293,596732,9971CW,VR01,Groningen,1,741,TRUE
2020-10-07,30017,Venlo,208583,377116,5928NM,VR23,Limburg-Noord,1,680,TRUE
2020-10-07,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,174,TRUE
2020-10-07,1040,Vriescheloo,271700,565370,9699TD,VR01,Groningen,1,76,TRUE
2020-10-07,1041,Wehe Den Hoorn,223410,598470,9964TC,VR01,Groningen,1,514,TRUE
2020-10-07,1030,Winsum,229349,594707,9951TG,VR01,Groningen,1,829,TRUE
2020-10-07,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,2305,TRUE
2020-10-07,17016,Alblasserdam,105800,429300,2952AT,VR18,Zuid-Holland-Zuid,1,6138,TRUE
2020-10-07,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",2543,TRUE
2020-10-07,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",2543,TRUE
2020-10-07,17079,Barendrecht,95042,428221,2992SC,VR17,Rotterdam-Rijnmond,1,5408,TRUE
2020-10-07,10003,De Bilt,140410,458920,3737AE,VR09,Utrecht,1,1444,TRUE
2020-10-07,17074,Den Bommel,77500,415800,3258LZ,VR17,Rotterdam-Rijnmond,1,278,TRUE
2020-10-07,9037,Gorinchem,128920,427820,4213KC,VR08,Gelderland-Zuid,"0,161238223418573",1344,TRUE
2020-10-07,9037,Gorinchem,128920,427820,4213KC,VR18,Zuid-Holland-Zuid,"0,838761776581427",1344,TRUE
2020-10-07,9040,Haaften,143762,426073,4175LN,VR08,Gelderland-Zuid,1,498,TRUE
2020-10-07,17026,Hardinxveld-Giessendam,117200,426100,3371EN,VR18,Zuid-Holland-Zuid,1,495,TRUE
2020-10-07,17062,Heenvliet,76600,431700,3218LE,VR17,Rotterdam-Rijnmond,1,801,TRUE
2020-10-07,17041,Hellevoetsluis,71521,428945,3225LN,VR17,Rotterdam-Rijnmond,"0,9679400271154",536,TRUE
2020-10-07,17041,Hellevoetsluis,71521,428945,3225LN,VR18,Zuid-Holland-Zuid,"0,0320599728846",536,TRUE
2020-10-07,10036,Houten,137418,448864,3992LK,VR09,Utrecht,1,1269,TRUE
2020-10-07,9024,Nijmegen,183502,429077,6551DK,VR08,Gelderland-Zuid,1,1729,TRUE
2020-10-07,17066,Numansdorp,88269,415704,3281LT,VR18,Zuid-Holland-Zuid,1,826,TRUE
2020-10-07,17075,Ooltgensplaat,83750,409858,3257LW,VR17,Rotterdam-Rijnmond,1,280,TRUE
2020-10-07,17040,Oostvoorne,67633,437263,3233LT,VR17,Rotterdam-Rijnmond,1,1114,TRUE
2020-10-07,17045,Oud-Beijerland,88992,427000,3261LK,VR18,Zuid-Holland-Zuid,1,1151,TRUE
2020-10-07,17013,Papendrecht,107800,426600,3354AW,VR18,Zuid-Holland-Zuid,1,1689,TRUE
2020-10-07,17054,Piershil,83701,423791,3265LC,VR18,Zuid-Holland-Zuid,1,420,TRUE
2020-10-07,17052,Sliedrecht,114500,427000,3364BC,VR18,Zuid-Holland-Zuid,1,902,TRUE
2020-10-07,17043,Strijen,98000,417700,3291TN,VR18,Zuid-Holland-Zuid,1,738,TRUE
2020-10-07,10009,Utrecht,135481,458130,3552TJ,VR09,Utrecht,1,4456,TRUE
2020-10-07,10001,Zeist,142900,455400,3704GS,VR09,Utrecht,1,2458,TRUE
2020-09-24,3023,Tweede Exloermond,260088,548924,7571BM,VR03,Drenthe,1,34,TRUE
2020-10-05,5019,Almelo-Vissedijk,241021,487200,7602EM,VR05,Twente,1,993,TRUE
2020-10-05,5023,Nijverdal,228913,487487,7443TB,VR04,IJsselland,"0,0375505488157135",2518,TRUE
2020-10-05,5023,Nijverdal,228913,487487,7443TB,VR05,Twente,"0,962449451184286",2518,TRUE
2020-10-05,5012,Oldenzaal,257703,481136,7576PE,VR05,Twente,1,4981,TRUE
2020-10-05,5022,Rijssen,232872,481806,7461JH,VR05,Twente,1,1438,TRUE
2020-10-06,2020,Ameland,177292,606470,9162ED,VR02,Friesland,1,1076,TRUE
2020-10-06,8022,Apeldoorn,194895,472607,7317AX,VR06,Noord- en Oost-Gelderland,1,67,TRUE
2020-10-06,8023,Brummen,209700,456400,6971JE,VR06,Noord- en Oost-Gelderland,1,256,TRUE
2020-10-06,2013,Burgum,196200,577800,9262ND,VR02,Friesland,1,920,TRUE
2020-10-06,4025,Dalfsen,212700,502900,7722PA,VR04,IJsselland,1,483,TRUE
2020-10-06,8009,Elburg,185364,496800,8081HH,VR06,Noord- en Oost-Gelderland,1,150,TRUE
2020-10-06,8017,Epe,196608,484240,8161PH,VR06,Noord- en Oost-Gelderland,1,81,TRUE
2020-10-06,2015,Gorredijk,199899,558357,8401JD,VR02,Friesland,1,26,TRUE
2020-10-06,8011,Harderwijk,171615,485571,3846AV,VR07,Gelderland-Midden,"0,0882366643372933",235,TRUE
2020-10-06,8011,Harderwijk,171615,485571,3846AV,VR06,Noord- en Oost-Gelderland,"0,911763335662707",235,TRUE
2020-10-06,2032,Harlingen,159027,576146,8861KT,VR02,Friesland,1,0,TRUE
2020-10-06,2019,Kootstertille,203700,582200,9288XA,VR02,Friesland,1,192,TRUE
2020-10-06,4006,Olst,204280,484839,8122EE,VR04,IJsselland,1,203,TRUE
2020-10-06,2018,Sneek,172100,559600,8608XW,VR02,Friesland,1,73,TRUE
2020-10-06,25026,Baarle-Nassau,121073,384500,5113TC,VR20,Midden- en West-Brabant,1,8,TRUE
2020-10-05,9032,Zetten,177316,438939,6668AA,VR07,Gelderland-Midden,1,1217,TRUE
2020-10-06,13049,Alphen Kerk en Zanen,102928,460234,2408AE,VR16,Hollands-Midden,1,491,TRUE
2020-10-06,13035,Alphen Noord,106240,461275,2406LJ,VR16,Hollands-Midden,1,777,TRUE
2020-10-06,8025,Terwolde,205300,475000,7396NB,VR06,Noord- en Oost-Gelderland,1,486,TRUE
2020-10-06,9017,Bergharen,172712,428608,6617KE,VR08,Gelderland-Zuid,1,494,TRUE
2020-10-06,13042,Bodegraven,110267,455080,2411NB,VR16,Hollands-Midden,1,480,TRUE
2020-10-06,25019,Chaam,117900,391600,4861TA,VR20,Midden- en West-Brabant,1,135,TRUE
2020-10-06,25023,Dongemond,117927,409666,4905BP,VR20,Midden- en West-Brabant,1,536,TRUE
2020-10-06,9039,Dreumel,158613,426637,6621KX,VR08,Gelderland-Zuid,1,89,TRUE
2020-10-06,9027,Druten,169058,433793,6651BP,VR08,Gelderland-Zuid,1,1435,TRUE
2020-10-04,17070,Hoogvliet,82529,432268,3193KA,VR17,Rotterdam-Rijnmond,1,263,TRUE
2020-10-06,9010,Groesbeek,194179,419116,6562KK,VR08,Gelderland-Zuid,1,942,TRUE
2020-10-06,25020,Kaatsheuvel,129083,407604,5171VG,VR20,Midden- en West-Brabant,1,637,TRUE
2020-10-06,13033,Leiden Zuid-West,92339,461320,2324AB,VR15,Haaglanden,"0,007372899",283,TRUE
2020-10-06,13033,Leiden Zuid-West,92339,461320,2324AB,VR16,Hollands-Midden,"0,992627101",283,TRUE
2020-10-06,9043,Lienden,165015,440964,4033CS,VR08,Gelderland-Zuid,1,1317,TRUE
2020-10-06,9030,Maasbommel,164300,426800,6627AV,VR08,Gelderland-Zuid,1,25,TRUE
2020-10-06,13023,Noordwijk,90748,470767,2201AH,VR16,Hollands-Midden,1,248,TRUE
2020-10-06,9020,Overasselt,183549,418860,6611LA,VR08,Gelderland-Zuid,1,122,TRUE
2020-10-06,13048,Waddinxveen-Randenburg,105547,452319,2741KR,VR16,Hollands-Midden,1,159,TRUE
2020-10-06,25001,Rijen,122799,401716,5121PH,VR20,Midden- en West-Brabant,1,292,TRUE
2020-10-07,5020,Almelo-Sumpel,239299,484446,7609BZ,VR05,Twente,1,918,TRUE
2020-10-07,5002,Enschede,254652,472540,7547AM,VR05,Twente,1,693,TRUE
2020-10-07,5017,Hengelo,249456,477675,7556BP,VR05,Twente,1,1308,TRUE
2020-10-08,3023,Tweede Exloermond,260088,548924,7571BM,VR03,Drenthe,1,36,TRUE
2020-10-08,9013,Asperen,136056,432812,4147CV,VR08,Gelderland-Zuid,1,101,TRUE
2020-10-08,9031,Beesd,140030,434280,4153BT,VR08,Gelderland-Zuid,1,334,TRUE
2020-10-08,3001,Beilen,228900,542000,9411VR,VR03,Drenthe,1,49,TRUE
2020-10-08,27011,Biest-Houtakker,140100,390200,5084HW,VR22,Brabant-Zuidoost,"0,130256657428606",539,TRUE
2020-10-08,27011,Biest-Houtakker,140100,390200,5084HW,VR20,Midden- en West-Brabant,"0,869743342571394",539,TRUE
2020-10-08,10031,Breukelen,128100,464100,3621MX,VR09,Utrecht,1,780,TRUE
2020-10-08,3034,Coevorden,245000,518100,7741LE,VR03,Drenthe,"0,764297460259456",1140,TRUE
2020-10-08,3034,Coevorden,245000,518100,7741LE,VR04,IJsselland,"0,235702539740545",1140,TRUE
2020-10-08,9019,Culemborg,144653,439000,4103ND,VR08,Gelderland-Zuid,1,601,TRUE
2020-10-08,4025,Dalfsen,212700,502900,7722PA,VR04,IJsselland,1,852,TRUE
2020-10-08,4028,Dedemsvaart,228600,514200,7701PG,VR04,IJsselland,1,43,TRUE
2020-10-08,5011,Denekamp,267103,489800,7591NK,VR05,Twente,1,1069,TRUE
2020-10-08,5025,Den Ham,228453,497777,7683PC,VR05,Twente,1,0,TRUE
2020-10-08,3032,Dieverbrug,218700,540200,7984NA,VR03,Drenthe,1,33,TRUE
2020-10-08,17044,Dordrecht,110155,425519,3313LA,VR18,Zuid-Holland-Zuid,1,500,TRUE
2020-10-08,3033,Echten,224791,525338,7909HS,VR03,Drenthe,"0,969794629",71,TRUE
2020-10-08,3033,Echten,224791,525338,7909HS,VR04,IJsselland,"0,030205371",71,TRUE
2020-10-08,3022,Emmen,255924,528133,7833HR,VR03,Drenthe,1,692,TRUE
2020-10-08,1033,Garmerwolde,240219,585040,9798TC,VR01,Groningen,1,343,TRUE
2020-10-08,9012,Geldermalsen,147300,433177,4191LA,VR08,Gelderland-Zuid,1,372,TRUE
2020-10-08,5003,Glanerbrug,263739,471249,7532AV,VR05,Twente,1,755,TRUE
2020-10-08,17048,Goedereede,59100,427100,3252LV,VR17,Rotterdam-Rijnmond,1,289,TRUE
2020-10-08,5001,Haaksbergen,245841,466255,7482RD,VR05,Twente,1,1189,TRUE
2020-10-08,27009,Haaren,143700,399800,5076NA,VR21,Brabant-Noord,"0,287042099507928",496,TRUE
2020-10-08,27009,Haaren,143700,399800,5076NA,VR20,Midden- en West-Brabant,"0,712957900492072",496,TRUE
2020-10-08,27005,Hapert,144800,376500,5527JR,VR22,Brabant-Zuidoost,1,7882,TRUE
2020-10-08,4024,Hardenberg,237908,506639,7691PZ,VR04,IJsselland,1,670,TRUE
2020-10-08,16009,Kortenoord,103000,442900,2911BS,VR16,Hollands-Midden,"0,777027027027027",788,TRUE
2020-10-08,16009,Kortenoord,103000,442900,2911BS,VR17,Rotterdam-Rijnmond,"0,222972972972973",788,TRUE
2020-10-08,16010,Kralingseveer,96837,435900,2909LM,VR17,Rotterdam-Rijnmond,1,926,TRUE
2020-10-08,17063,Leerdam,134400,433600,4142EG,VR09,Utrecht,1,297,TRUE
2020-10-08,14003,Leidsche Rijn,131118,458344,3543AH,VR09,Utrecht,1,1575,TRUE
2020-10-08,5015,Losser,266098,475953,7581PB,VR05,Twente,1,1078,TRUE
2020-10-08,17055,Middelharnis,71600,420700,3241LP,VR17,Rotterdam-Rijnmond,1,248,TRUE
2020-10-08,4005,Genemuiden,200700,513300,8281PW,VR04,IJsselland,1,61,TRUE
2020-10-08,4018,Heino,210430,495113,8141NS,VR04,IJsselland,1,104,TRUE
2020-10-08,4030,Hessenpoort,207700,505031,8028PP,VR04,IJsselland,1,374,TRUE
2020-10-08,3014,Meppel,209500,525000,7942HZ,VR03,Drenthe,"0,724734678267521",264,TRUE
2020-10-08,3014,Meppel,209500,525000,7942HZ,VR04,IJsselland,"0,275265321732479",264,TRUE
2020-10-08,10028,Nieuwegein,133256,446219,3401RZ,VR09,Utrecht,1,766,TRUE
2020-10-08,4006,Olst,204280,484839,8122EE,VR04,IJsselland,1,304,TRUE
2020-10-08,4016,Ommen,224213,504747,7731RJ,VR04,IJsselland,1,1747,TRUE
2020-10-08,17056,Oude Tonge,71500,411300,3255LV,VR17,Rotterdam-Rijnmond,1,108,TRUE
2020-10-08,19001,Sint Maartensdijk,63979,397049,4695PP,VR19,Zeeland,1,89,TRUE
2020-10-08,3028,Sleen,249969,532246,7841BP,VR03,Drenthe,1,399,TRUE
2020-10-08,27010,Sint-Oedenrode,159021,396687,5492VB,VR21,Brabant-Noord,"0,29726163",472,TRUE
2020-10-08,27010,Sint-Oedenrode,159021,396687,5492VB,VR22,Brabant-Zuidoost,"0,70273837",472,TRUE
2020-10-08,1008,Stadskanaal,260571,559393,9501LH,VR01,Groningen,1,205,TRUE
2020-10-08,4020,Steenwijk,203100,533300,8331PH,VR04,IJsselland,1,1223,TRUE
2020-10-08,1010,Ter Apel,270200,544900,9561AL,VR01,Groningen,1,868,TRUE
2020-10-08,19003,Tholen,74853,395274,4691RZ,VR19,Zeeland,1,52,TRUE
2020-10-08,5005,Tubbergen,248825,492193,7651LR,VR05,Twente,1,886,TRUE
2020-10-08,4017,Vollenhove,192970,520574,8325PP,VR04,IJsselland,1,183,TRUE
2020-10-08,5004,Vriezenveen,239758,491849,7671SP,VR05,Twente,1,536,TRUE
2020-10-08,5014,Vroomshoop,235110,496095,7681KB,VR05,Twente,1,378,TRUE
2020-10-08,20009,Waarde,62300,383000,4414RH,VR19,Zeeland,1,661,TRUE
2020-10-08,20011,Willem Annapolder,54023,385562,4421RT,VR19,Zeeland,1,331,TRUE
2020-10-08,17078,Zwijndrecht,99372,425252,3336LM,VR18,Zuid-Holland-Zuid,1,710,TRUE
2020-10-08,5019,Almelo-Vissedijk,241021,487200,7602EM,VR05,Twente,1,421,TRUE
2020-10-04,11014,Amsterdam West,114580,490289,1046BS,VR13,Amsterdam-Amstelland,"0,989553131",3095,TRUE
2020-10-04,11014,Amsterdam West,114580,490289,1046BS,VR09,Utrecht,"0,010446869",3095,TRUE
2020-10-04,31005,Westpoort,115200,491871,1045AR,VR13,Amsterdam-Amstelland,,2216,TRUE
2020-10-02,1046,Bellingwolde,274900,573000,9695XA,VR01,Groningen,1,0,TRUE
2020-10-02,3030,Eelde,236400,572000,9761TD,VR03,Drenthe,1,1560,TRUE
2020-10-03,33001,Foxhol,243400,576300,9607PW,VR03,Drenthe,"0,50765631646108",301,TRUE
2020-10-03,33001,Foxhol,243400,576300,9607PW,VR01,Groningen,"0,49234368353892",301,TRUE
2020-10-03,1026,Hoogezand,247700,576900,9611CE,VR01,Groningen,1,378,TRUE
2020-10-04,22012,Oostburg,23604,373884,4501PK,VR19,Zeeland,1,88,TRUE
2020-10-02,1027,Oude Pekela,264800,571136,9665BZ,VR01,Groningen,1,102,TRUE
2020-10-02,4021,Raalte,214653,490119,8101NJ,VR04,IJsselland,"0,965717880169838",957,TRUE
2020-10-02,4021,Raalte,214653,490119,8101NJ,VR05,Twente,"0,034282119830162",957,TRUE
2020-10-04,8024,Renkum,178200,442100,6871CJ,VR07,Gelderland-Midden,1,820,TRUE
2020-10-04,22008,Retranchement,15236,376894,4525ND,VR19,Zeeland,1,69,TRUE
